Prodotti fitosanitari venduti nell'anno 2018 (fonte dati: Autorità regionale competente, dichiarazioni di vendita p.f. 2017, art. 16 D.Lgs. 150/2012);;;
Provincia;N. Reg. ; Prodotto fitosanitario venduto;"Quantità 
(Kg o litri)"
VR;13153;;15
VR;13154;;88
VR;13154;MONDAK 480 S;84
VR;13156;CAMBEL 480 S;144
VR;13158;;316
VR;13158;REMEDIER;682
VR;13160;;410
VR;13160;FORUM TOP;270
VR;13166;SPINNER WG;36,5
VR;13167;;1.441,00
VR;13167;POMARSOL 80 WG;3.776,00
VR;13168;;1.490,00
VR;13168;LAUDIS;1.793,00
VR;13171;ALLIANCE;4,95
VR;13179;PLAYER COMBI SC;705
VR;13185;SIATTOL;1,6
VR;13186;;10,08
VR;13186;TITUS MAIS EXTRA;45,66
VR;13205;;4.980,00
VR;13205;ZOLFO MANICA SCORREVOLE DOPPIO RAFF;14.905,00
VR;13211;;1.425,00
VR;13211;ZOLFO VENTILATO SCORREVOLE 96%;2.525,00
VR;13212;;67
VR;13212;CONFIDOR 200 O-TEQ;15,5
VR;13213;;923
VR;13213;R6 ALBIS;40
VR;13213;R6 ERRESEI ALBIS;3.913,50
VR;13218;;200
VR;13218;FINALSAN PLUS;824
VR;13222;DUOKAR 2.5 EC PRO;23
VR;13225;AGRIDIF 250;16
VR;13227;FUNGURAN-OH 250 SC;20
VR;13236;;24
VR;13236;BULLET;280
VR;13242;;4.348,00
VR;13242;NICOGAN V.O.;1.363,00
VR;13244;;11.585,00
VR;13244;ZOLFO VENTILATO MORMINO;500
VR;13244;ZOLFO VENTILATO STELLA;13.712,00
VR;13249;;46.000,00
VR;13249;ZOLFO VENTILATO STELLA RAMATO S;1.075,00
VR;13250;;100
VR;13250;ZOLFO RAMATO B STELLA MORMINO;1.800,00
VR;13250;ZOLFO VENTILATO STELLA RAMATO B;5.375,00
VR;13253;PLAYER SC;42
VR;13254;PLAYER 25 WG;2
VR;13255;PLAYER GR;34
VR;13263;BORDORAM 20 WG;72,4
VR;13263;BORDORAM 20 WG PFNPE;4
VR;13267;;12
VR;13267;IMPERO;43
VR;13285;;2.180,00
VR;13285;SEVERAL;33
VR;13290;;2.185,00
VR;13290;ZOLFO MANICA DOPPIO RAFFINATO VENTI;9.945,00
VR;13292;;25.415,00
VR;13292;ZOLFO A. F.LLI ZANUCCOLI TRIVENTILA;920
VR;13298;;1.350,00
VR;13299;MAGIO';559
VR;13307;BERLINA;59
VR;13308;;12
VR;13308;DICARZOL 10 SP;1
VR;13313;;22
VR;13313;CASPER;21
VR;13314;CABRIO EC;5
VR;13323;;179
VR;13323;SULFY 80 WDG;219,2
VR;13323;SULFY 80 WDG PFNPE;9,4
VR;13327;;66,55
VR;13327;GRANSTAR ULTRA SX;106,75
VR;13329;;910
VR;13329;OMNEX 10 EC;5
VR;13335;;1.451,00
VR;13335;DUPLOSAN KV;28
VR;13354;DIFFERENCE;13,25
VR;13361;;92
VR;13361;DECIS ENERGY O-TEQ;27,8
VR;13367;;76
VR;13367;DIVO;153
VR;13370;;205,5
VR;13370;WARRANT 200 SL;1.132,00
VR;13375;;4.983,00
VR;13375;NUPRID 200 SC;3.830,00
VR;13377;COLUMBUS;140
VR;13378;;26
VR;13378;ORTIVA TOP;249
VR;13382;;817
VR;13382;PERGADO SC;1.528,50
VR;13386;;492
VR;13386;PROSARO;187
VR;13387;;105,47
VR;13387;FLORAMIX;21,78
VR;13389;;43.222,00
VR;13389;AFFIRM;43.135,00
VR;13390;TEBUSIP 46;9
VR;13391;;486,4
VR;13391;CYTHRIN 50 EC;598,5
VR;13402;LUMA-KL;1.427,00
VR;13409;;13.210,00
VR;13409;SILFUR WG;8.081,00
VR;13410;FRUTTENE 76 WG;161
VR;13430;TENOR SC;52
VR;13440;;6
VR;13440;SATEL;42
VR;13443;FUNGIBEN;5
VR;13451;SPARVIERO;37
VR;13455;;3.899,00
VR;13455;ANTIGRAM GOLD;609
VR;13466;;3.004,00
VR;13466;SPOTLIGHT PLUS;1.359,00
VR;13468;;4,9
VR;13468;CLINER;27,5
VR;13468;CLINER PFNPE;1
VR;13471;NICOZEA OD;3.762,00
VR;13472;;86
VR;13472;ALIEN;81
VR;13477;;154
VR;13477;TOREADOR;1.696,50
VR;13485;;5
VR;13485;FOLPEC 80 WG ADVANCE;11.560,00
VR;13486;;26
VR;13489;;1.296,50
VR;13489;CYMBAL;942
VR;13491;CYMBAL 20;22
VR;13500;CIPREN 10 WG;48,6
VR;13505;CLIVIS DUO;117
VR;13521;;6.720,00
VR;13521;HELIOCUIVRE S;2.959,00
VR;13540;;2.050,00
VR;13542;FANTIC M NC;1.534,00
VR;13546;FLARE GOLD MZ PEPITE;20
VR;13547;MEXIL ORO MZ WG;1.003,00
VR;13552;;30.000,00
VR;13552;ZOLVIS 80 SECTOR;55.506,70
VR;13560;;430
VR;13560;FORZA;1.115,00
VR;13565;;3
VR;13576;;32,9
VR;13576;RAMEPLANT WG;161,7
VR;13576;RAMEPLANT WG 1KG;24
VR;13576;RAMEPLANT WG 200GR;2,6
VR;13576;RAMEPLANT WG 500GR;5
VR;13577;;848
VR;13577;CARPOSAN 40 CE;187
VR;13578;;1.502,00
VR;13578;RAME CAFFARO BLU WG NEW;555
VR;13579;COPPER 12;36,25
VR;13585;;5.750,00
VR;13585;SOLOFOL;8.530,00
VR;13586;;551,2
VR;13586;VERDERAME 20 WG;150,3
VR;13592;;1.679,00
VR;13592;VOLARE;2.769,30
VR;13593;;190
VR;13631;CYPLAN 5 EC;5
VR;13635;;35
VR;13635;POLTIGLIA 20 PB MANICA;3.863,00
VR;13635;POLTIGLIA BORDOLESE MANICA;80
VR;13637;;10
VR;13639;;233,4
VR;13639;ACRAMITE 480 SC;121,25
VR;13647;NEORAM BLU WG PFNPE;2
VR;13648;;5.055,00
VR;13651;SPECTRO;18,3
VR;13651;SPECTRO PFNPE;1
VR;13671;SPONIX FLOW;2.054,00
VR;13689;;147
VR;13689;FLINT MAX;81,5
VR;13693;BACILLUS CHEMIA;223
VR;13698;;1.635,75
VR;13698;VIVANDO;1.840,87
VR;13700;ATLANTIS PRO;45
VR;13701;RUBIN SX;20
VR;13709;;93
VR;13709;U 46 PRATI;64
VR;13711;;4.173,00
VR;13711;QUIZA 5 EC;15
VR;13714;FOLPEC 50 SC;80
VR;13716;;110
VR;13716;CAPTAN ARVESTA 80 WG;10.932,00
VR;13719;THIAMON 80 PLUS;7.300,00
VR;13722;CAL-EX 1.9 EC;356
VR;13733;FLUAZZI;60
VR;13736;;659,25
VR;13736;TRACE;244,5
VR;13741;;990
VR;13741;SELECTA DISPERSS;1.025,00
VR;13742;;50
VR;13742;PERGADO MZ;10
VR;13765;;83
VR;13765;SHERPA 100 EW;26
VR;13771;;2.252,00
VR;13771;NIMROD 250 EW;1.831,00
VR;13775;VITASAN 80 WP;50
VR;13782;;120
VR;13782;DOURO 10 WG;573
VR;13784;RIVIERA MZ;3
VR;13785;;145
VR;13785;QUANTUM MZ;25
VR;13786;;1.714,00
VR;13786;QUANTUM R;1.816,00
VR;13787;RIVIERA R;611
VR;13791;GEATER-STAR;22
VR;13791;GEATER-STAR PFNPE;6
VR;13792;;28
VR;13792;STABILAN;524
VR;13794;;1.088,00
VR;13794;SPADA WDG;857
VR;13796;CELL;401
VR;13801;TOUCHDOWN HOBBY;2
VR;13801;TOUCHDOWN HOBBY PFNPE;1
VR;13807;;7,5
VR;13807;RAVENAS;2,75
VR;13809;;32.120,00
VR;13809;FORCE ULTRA;22.694,00
VR;13812;NOTO 40 OD;754
VR;13815;TUTOR 18-15;20
VR;13817;;130
VR;13817;ALIAL WG;7
VR;13820;;386
VR;13820;BAYTEROID 25 EC;128
VR;13823;;239,9
VR;13823;ALVERDE;333,48
VR;13837;;171
VR;13837;SILWET L-77;3,75
VR;13838;XEDAVIR;211
VR;13841;;1.880,00
VR;13841;FOCUS ULTRA;2.793,00
VR;13843;;6.023,00
VR;13843;ZELIG 480 EC;5.582,00
VR;13852;DIQUA;3
VR;13858;MEDIATOR EXTRA SL;0,83
VR;13877;KITT PRONTO;28,5
VR;13885;MICROCOPP NEUTRO FL;1.750,00
VR;13888;FANTIC F NC WG;2.850,00
VR;13905;;6.171,00
VR;13905;BANJO;4.590,00
VR;13908;BORDO ISAGRO WG;1.020,00
VR;13913;;2.295,00
VR;13913;ORIUS P;90
VR;13925;;8,5
VR;13926;;27,5
VR;13926;SPONSOR;27,5
VR;13927;;4
VR;13927;ZAMIR 18;6
VR;13930;MARINS 200 CLASS;62
VR;13955;MITIGREEN;843
VR;13981;;1.769,00
VR;13981;CORAGEN;1.892,80
VR;13983;;20
VR;13983;HUSSAR MAXX PRO;229,8
VR;13998;;416
VR;13998;PYRUS 400 SC;90
VR;14005;;903
VR;14005;CLORTOSIP 500 SC;544
VR;14018;BASIC;88
VR;14018;BASIC PFNPE;48
VR;14021;BREK DUO;410
VR;14034;CURENOX TOP MICRO;6,4
VR;14042;;789
VR;14042;SUPRAFOS EC;657
VR;14044;;21
VR;14052;;589
VR;14058;;365,5
VR;14058;FEINZIN 70 DF;1.282,75
VR;14061;TRIANUM-P;2.940,00
VR;14062;;4.641,00
VR;14062;ZOXIUM 240 SC;3.173,00
VR;14074;;0,75
VR;14074;TRINEX 250 EW;10,75
VR;14076;CYPRUS 25 DF;4.797,20
VR;14077;;21.332,00
VR;14077;CHAMP 20 DF;3.978,00
VR;14085;PUNTIL MZ;1.458,00
VR;14089;TAFARI 50 WG;1
VR;14091;APHOX;275
VR;14093;;72
VR;14093;ANTARKTIS;10
VR;14098;;17.480,00
VR;14098;CRITTOX GD 75;450
VR;14099;;200
VR;14099;ASPOR WDG;7.220,00
VR;14100;;74,5
VR;14100;KANEMITE;302,2
VR;14101;;2.119,00
VR;14101;CARAMBA;6
VR;14102;;36.600,00
VR;14102;BORDOFLOW NEW;19.600,00
VR;14107;MICROBAGNABILE SC;60
VR;14119;VISIR PENCOTECH;818
VR;14127;MEVAXIL COBRE;0,75
VR;14128;ZIGNAL;301
VR;14135;GRENADIER 75 DF;31,06
VR;14136;;73
VR;14136;OBERON;178,5
VR;14137;;188,5
VR;14137;ALTACOR;247,9
VR;14154;;69
VR;14154;PIRETRO ACTIGREEN;20,1
VR;14154;PIRETRO ACTIGREEN PFNPE;0,26
VR;14156;;978
VR;14156;CURZATE R WG;924
VR;14158;CHLORCYRINE 550 EC;340
VR;14165;;5.407,00
VR;14165;NANDO MAXI;3.087,00
VR;14166;;889
VR;14166;ZETOR;6.643,00
VR;14168;;48
VR;14168;SILWET VELONEX;669
VR;14169;;210
VR;14169;PERGADO R;840
VR;14178;;276
VR;14178;TRI-BASE;1.002,00
VR;14182;;90
VR;14182;ARES 25 WG;2.584,00
VR;14184;GALATAS PLUS;1
VR;14187;;98,5
VR;14187;SILWET FASTEX;40
VR;14193;;58
VR;14193;SARMOX 45 DG;157
VR;14195;;1.320,00
VR;14195;KENDO WITH ZEON TECHNOLOGY;2
VR;14204;75A;59
VR;14208;;3.079,00
VR;14208;RELDAN LO;5.261,00
VR;14210;;111
VR;14214;RAPSAN 500 SC;12
VR;14232;;34
VR;14245;GOLEM;30,5
VR;14245;THIRAS;6,25
VR;14257;UNDERLINE 0,2 G;110
VR;14262;;32,7
VR;14262;GREENEX NF;428,27
VR;14262;GREENEX NF PFNPE;5,45
VR;14263;BIOTEN;3,95
VR;14273;NIFURON;135
VR;14281;BUCTRIL UNIVERSAL;7
VR;14290;;3.154,95
VR;14290;KOHINOR 200 SL;4.630,32
VR;14290;KOHINOR 200 SL 50ML;2,5
VR;14290;KOHINOR 200 SL 5ML;2
VR;14294;;28,3
VR;14294;EXECUTIVE;8,1
VR;14323;;1.915,00
VR;14323;BELPROMEC;156
VR;14336;;45
VR;14336;NEMATHORIN 150 EC;100
VR;14342;VOLCAN COMBI SC;119
VR;14348;;5.580,00
VR;14350;ZOLFO RAMATO 5;2.645,00
VR;14355;FITO EXPERT;1,1
VR;14363;U 46 GIARDEN;10
VR;14375;LION 5 EC;31
VR;14389;DESSICASH 200 SL;39
VR;14392;;25
VR;14405;;577
VR;14405;MERLIN FLEXX;4.873,00
VR;14406;;436,5
VR;14406;LEIMAY;530,1
VR;14407;;0,5
VR;14407;RANWAY;5
VR;14407;RUNWAY;43,1
VR;14409;;2.535,00
VR;14409;MOVENTO 48 SC;1.729,35
VR;14410;FLINT MAX AL;7,5
VR;14414;DUSTY;337,95
VR;14414;DUSTY PFNPE;41,6
VR;14418;;738
VR;14418;PULSAR 40 SL;450
VR;14423;PRIMISOL 80 WDG;81,5
VR;14426;;8
VR;14426;GEODIS;10
VR;14431;;308
VR;14431;LENTAGRAN 45 WP;222,6
VR;14432;METRIC;252
VR;14434;NUANCE;15,16
VR;14462;KOBAN T;165
VR;14468;ROMIN T;20
VR;14469;ROMIN 600;435
VR;14474;;550
VR;14474;TEBUSIP COMBI;241
VR;14479;;20.780,00
VR;14479;SCHERMO 0.5 G;32.080,00
VR;14488;;12.957,00
VR;14488;ANTRACOL 70 WG;10.897,00
VR;14488;ANTRACOL 70WG;800
VR;14491;KUBIK MCZ;400
VR;14495;;1
VR;14510;ELECTIS TRIO;50
VR;14523;;14,5
VR;14523;CARPO 600;343
VR;14527;;17
VR;14527;SUDOKU TOP;1.095,00
VR;14540;;40
VR;14543;;205
VR;14543;FLUIZOL;96
VR;14559;AGREE WG;553
VR;14565;CURZATE M WHITE;10
VR;14573;BACTOSPEINE 32 WG;634,5
VR;14575;;5,68
VR;14575;TRIMMER SX;3,06
VR;14576;CUTRIL EVO;2.270,00
VR;14577;;4.182,50
VR;14577;FORUM R 3B;2.387,00
VR;14577;FORUM R3B;30
VR;14579;RAMIN 30 DF;70
VR;14631;ESTEL;108
VR;14636;;8.561,50
VR;14636;BIOLID UP;5.509,50
VR;14636;BIOLID UP PFNPE;0,8
VR;14638;;245
VR;14638;NETOR;925
VR;14640;OBOKE-SC;15
VR;14642;;24.551,00
VR;14642;RIDOMIL GOLD R WG;15.955,00
VR;14643;CENTIUM 36 CS;119
VR;14650;ROGATOX 40 ST;2.169,00
VR;14660;BTK 32 WG;738
VR;14663;ACCEL 40 SG;1,88
VR;14664;;306,76
VR;14664;BERELEX 40 SG;2,81
VR;14685;;590
VR;14686;;500
VR;14686;KOCIDE OPTI;205
VR;14687;;4.124,00
VR;14687;QUAD-GLOB 200 SL;7.194,00
VR;14697;;2.810,00
VR;14697;ENERVIN DUO;914
VR;14699;;351
VR;14699;GEOXE;345
VR;14728;CELIO;29,75
VR;14730;CHIMIGOR 40 ST;375
VR;14735;;128
VR;14735;RANMAN TOP;88
VR;14737;;3.852,00
VR;14737;ROUNDUP PLATINUM;4.851,00
VR;14739;DECIS PROTECT;104
VR;14739;DECIS PROTECT PFNPE;15
VR;14740;DECIS GIARDINO AL PPO;19,5
VR;14759;SULC0CAP;1
VR;14760;RASIKAL PRO;565,1
VR;14764;;310
VR;14764;SLUXX;195
VR;14765;ELUMIS;1
VR;14766;;176
VR;14766;ACTARA 240 SC;10
VR;14769;;20
VR;14769;COMET 250 EC;7
VR;14772;;14
VR;14785;;13,05
VR;14785;DRISCOLL;39,89
VR;14785;DRISCOLL PFNPE;7,04
VR;14792;MELODY TREVI;1.641,00
VR;14797;SIATTOL 200 PLUS;264,95
VR;14799;;7,68
VR;14799;AFLOR 200 SL;16,34
VR;14801;;5
VR;14801;ADMIRAL GOLD;126
VR;14803;;1.086,00
VR;14803;ELECTIS ZR;200
VR;14803;ELECTIZ ZR;20
VR;14806;;47
VR;14807;;667,25
VR;14807;LUZINDO;582,5
VR;14809;;940
VR;14809;CUPRAVIT BIO EVOLUTION;4.557,00
VR;14812;;15.733,00
VR;14812;ENERVIN TOP;569
VR;14815;;9.222,00
VR;14815;ADENGO;6.900,00
VR;14818;;70
VR;14818;ACANTO;129
VR;14826;PYREOS EXTRA SL;3,4
VR;14828;;3.979,00
VR;14828;NUPRID SUPREME;12
VR;14828;NUPRID SUPREME SC;5.964,20
VR;14830;;390
VR;14830;CUPROFIX ULTRA DISPERSS;125
VR;14836;BARBARIAN BIOGRADE 360;8,5
VR;14836;BARBARIAN BIOGRADE 360 PFNPE;4,5
VR;14837;GLIFOSAR FLASH;14.309,00
VR;14838;;5.000,00
VR;14838;BARCLAY GALLUP BIOGRADE 360;30.743,00
VR;14838;BARCLAY GALLUP BIOGRADE 360 PFNPE;10
VR;14838;GALLUP  BIOGRADE;580
VR;14838;GALLUP BIOGRADE;200
VR;14844;;207
VR;14844;CLUSTER 500;67
VR;14845;;40
VR;14845;MYSTIC PLUS S;437
VR;14851;ANTIMUSCHIO CONCENTRATO;3
VR;14854;KARAMAT M;7
VR;14867;;145
VR;14867;SYNERO;119
VR;14870;;2.460,00
VR;14872;;855
VR;14872;BELLIS DRUPACEE;624,5
VR;14876;;313
VR;14876;GRANDSTAND;238,75
VR;14878;FOXTROT;51
VR;14879;;10,6
VR;14879;LONTREL 72 SG;46,45
VR;14884;;2.622,00
VR;14884;CORUM;2.595,00
VR;14891;;53
VR;14891;TRICO;5
VR;14895;;356
VR;14895;LANNATE 20 SL;510,5
VR;14896;HIMALAYA 60 SG;300
VR;14897;;441
VR;14897;FLUROSTAR 200;510
VR;14898;POLECI;2
VR;14900;KENKIO;1.726,00
VR;14909;;52
VR;14914;;1.980,00
VR;14914;YSAYO;110
VR;14916;;12
VR;14916;SILWET SPRINTEX;975
VR;14919;;63,5
VR;14919;EMERALD 125;4,07
VR;14919;EMERALD 125 PFNPE;3,12
VR;14920;;5.025,00
VR;14920;ZOLFO 80 WP ZOLFINDUSTRIA;9.500,00
VR;14921;KOHINOR OLEA;90
VR;14925;;14
VR;14925;SWING EX-TRA;64
VR;14931;GRISU;15
VR;14935;;695
VR;14935;TIMELINE TRIO;22
VR;14936;;188
VR;14936;AMPLIGO;105
VR;14937;;8
VR;14937;VOLIAM TARGO;4
VR;14940;;5,1
VR;14940;TAKUMI;27,9
VR;14944;;84
VR;14944;FLUXYR 200 EC;365
VR;14947;TRUSTEE 450 PFNPE;12
VR;14950;BONI PROTECT;28,5
VR;14951;;201,8
VR;14951;BOTECTOR;43,2
VR;14967;;414
VR;14969;HOPPER 480;1.680,00
VR;14970;;0,2
VR;14972;;81
VR;14972;DICARZOL 50 SP;135
VR;14977;SORPASSO 500 FL;35
VR;14980;;114
VR;15005;;665
VR;15005;FONTELIS;1.638,00
VR;15008;;1.418,00
VR;15008;LBG - 01F34;2.481,00
VR;15013;;32
VR;15013;NATRIA LUMACHICIDA;198,2
VR;15013;NATRIA LUMACHICIDA PFNPE;8,3
VR;15019;;381
VR;15019;RIVIERA;874
VR;15023;;40
VR;15023;DERREX;980
VR;15024;;772
VR;15024;MESUROL 200 SC;402
VR;15034;;267,5
VR;15034;DICOPHAR;224,7
VR;15037;;99
VR;15037;BREZZA;741
VR;15041;;142,5
VR;15041;OPINION ECNA;226
VR;15047;;646,4
VR;15047;R6 BORDEAUX WG;324
VR;15047;R6 ERRESEI BORDEAUX WG;4.836,00
VR;15048;;30
VR;15048;MOXYL 45 WG;20
VR;15049;;15
VR;15049;MODDUS;31
VR;15050;;356
VR;15050;VERTIMEC PRO;239
VR;15051;;1.445,00
VR;15051;KYLEO;1.385,00
VR;15052;KAIMO SORBIE;85,2
VR;15054;CONTENDER 80 WG;1.640,00
VR;15058;;0,44
VR;15058;PRINCIPAL MAIS;26,84
VR;15059;;2.805,75
VR;15059;DECIS EVO;3.407,25
VR;15061;SCOMRID;3,6
VR;15062;;1
VR;15062;PIRAMAX  EC;281
VR;15063;;4,8
VR;15063;NIMBLE;7,4
VR;15071;;1.551,00
VR;15071;EVOLUTION;963
VR;15079;;43
VR;15083;;749
VR;15083;AUDACE;254
VR;15084;;550
VR;15084;DRUM;0,5
VR;15085;VITISAN 45 WG;251,5
VR;15093;;1.849,00
VR;15093;CENTURIO;1.052,50
VR;15094;FOSBEL 80 WG;2
VR;15096;;844
VR;15096;GLIPHOGAN TOP CL;1.898,50
VR;15096;GLIPHOGAN TOP CL PFNPE;93,5
VR;15100;NECTAR PLUS;122
VR;15101;CIMORAM ULTRA WG;1.054,00
VR;15107;SAMSON EXTRA 6 OD;126
VR;15111;MIRADOR SC;67
VR;15112;SIMPLIA;8
VR;15114;MACCANI;101
VR;15115;;3.212,00
VR;15116;ELIOS R;186
VR;15122;;32
VR;15122;ACTELLIC 50 NEWPHARM;7
VR;15123;ALTAIR 2.5 EC;23
VR;15124;;57
VR;15124;ZANTARA;90
VR;15125;;2.561,00
VR;15125;PROLECTUS;58
VR;15127;;785
VR;15127;SANVINO;820
VR;15130;;2.199,00
VR;15130;INTREPID;1.922,00
VR;15135;;4,5
VR;15135;OLEOSAN PLUS;17
VR;15138;;4.050,00
VR;15138;BAROCCO 80 WG;22.625,00
VR;15142;;100
VR;15142;ALCANCE SYNC TEC;495
VR;15148;ENVIROMITE 480 SC;0,09
VR;15149;;7.675,00
VR;15149;CONSAVET DF EDGE;28.430,00
VR;15149;COSAVET DF EDGE;47.536,00
VR;15168;;36
VR;15168;ZORO 1.9 EW;63
VR;15177;;4.315,00
VR;15177;ROTATE PLUS DF;2.408,00
VR;15181;;0,5
VR;15181;CIRRUS CS;227
VR;15184;;20
VR;15184;SATEL GEO;36
VR;15187;NAUTIUS;42,6
VR;15192;LIBERATE;41
VR;15193;CONTATTO PIU' EXTRA;50
VR;15198;AZBANY;1.638,00
VR;15199;;36
VR;15199;SAKURA;311
VR;15200;;688
VR;15200;QUALY;171
VR;15201;;6
VR;15201;FLOXY 355;19
VR;15201;FLOXY 355 SC;83
VR;15201;FLOXY 400 SC;506
VR;15211;;442
VR;15213;;10
VR;15213;DEMETRINA FLOW;38,5
VR;15219;VITIPEC MZ;634
VR;15221;;110
VR;15221;ZETARAM PLUS;3.119,00
VR;15222;;390
VR;15222;FOLICUR COMBI WG;1.304,00
VR;15227;;1,4
VR;15227;MESUROL EVOLUTION;3,85
VR;15227;MESUROL EVOLUTION PFNPE;1,4
VR;15230;APPLAUD 25 WP;3
VR;15232;;183
VR;15232;AMISTAR ULTRA;200
VR;15233;DALET TRIO;75
VR;15235;;4.802,00
VR;15235;MOMENTUM;1.835,00
VR;15235;MOMENTUM PFNPE;2
VR;15236;;33
VR;15236;ZAMMO;116
VR;15237;;723
VR;15237;CHIKARA DUO;769
VR;15250;;1.360,00
VR;15250;COPRANTOL DUO;2.090,00
VR;15251;;440
VR;15251;AIRONE LIQUIDO;1.770,00
VR;15253;;3.657,00
VR;15253;FALCON MK;80
VR;15260;;0,42
VR;15263;;5
VR;15264;;1.072,50
VR;15264;ENERVIN SC;1.893,50
VR;15265;;230
VR;15265;PROMAN FLOW;45
VR;15266;;70
VR;15266;QUARTET;780
VR;15267;;1
VR;15267;KUSABI;13
VR;15269;;200
VR;15270;PROFELIS;0,03
VR;15275;;4
VR;15275;KUSTI;107
VR;15281;MICROMEGAS;791
VR;15285;PRIMMA STAR;3,11
VR;15288;;33
VR;15289;SERENADE NATRIA;2,7
VR;15290;AXIDOR;10
VR;15291;TURFENE PLUS;116,6
VR;15291;TURFENE PLUS PFNPE;5,3
VR;15294;;781
VR;15302;;8.883,00
VR;15302;AMYLO X;168
VR;15302;AMYLO-X;5.393,00
VR;15307;;2.213,50
VR;15307;DEDALUS 25 WDG;207,5
VR;15310;;220
VR;15310;NISSHIN EXTRA 6 OD;1
VR;15311;TIZCA;3
VR;15313;;330
VR;15313;ZOLFO SC;5.864,00
VR;15314;;1.800,00
VR;15315;;1.074,00
VR;15315;ALEF;348
VR;15317;;19.290,00
VR;15317;FLARE GOLD COMBI PEPITE;125
VR;15325;;6.510,00
VR;15325;CORNER MZ WG;485
VR;15326;;133.570,00
VR;15326;CUPROTEK DISPERSS;280
VR;15330;PINDARUS 25 WDG;127,5
VR;15331;ZEFIR 25 WDG;727,5
VR;15333;;7
VR;15333;APPLAUD PLUS;396,26
VR;15335;;145
VR;15337;;37,7
VR;15337;EXPRESS;14,8
VR;15340;FEUDO 50 WP;240
VR;15342;FEUDO MZ WDG;10
VR;15344;FILAN WG;390
VR;15348;;8.580,00
VR;15348;RIDOMIL GOLD R LIQUIDO;3.495,00
VR;15349;;1.309,00
VR;15349;ARES 430 SC;133
VR;15351;POWERSHUT;25
VR;15356;;652
VR;15356;SPHINX SC;218
VR;15358;ZOLFO FLOW MCT;62
VR;15359;;800
VR;15361;LIETO;0,9
VR;15363;;1.316,00
VR;15363;MEDEIRO 80 WG ADVANCE;933
VR;15365;RAME ZOLFO FLOW MCT;137
VR;15370;;16.770,00
VR;15370;FURY GEO;3.220,00
VR;15371;;1.842,00
VR;15371;BELEM PROTEZIONE;8.244,00
VR;15374;NISHA;80
VR;15378;;180
VR;15378;TRAXOS PRONTO 60;6
VR;15379;;216,75
VR;15379;AXIAL PRONTO;7,5
VR;15379;AXIAL PRONTO 60;106,25
VR;15384;;1.748,00
VR;15384;LUNA EXPERIENCE;697
VR;15386;;4
VR;15386;TRACER FLY;6
VR;15388;MEXIL ORO R WG;345
VR;15389;;15.090,00
VR;15389;FLARE GOLD R WG;180
VR;15392;;1.180,00
VR;15392;QUANTUM MZ WDG;40
VR;15401;;18.275,25
VR;15401;TAIFUN MK CL;35.708,00
VR;15401;TAIFUN MK CL PFNPE;103
VR;15402;;4
VR;15402;DELTASAP;425
VR;15404;MIDO;1.200,00
VR;15405;Shamal mk Plus;6
VR;15405;SHAMAL MK PLUS CL;450,7
VR;15405;SHAMAL MK PLUS CL PFNPE;24
VR;15407;;1.560,00
VR;15407;RULER;17
VR;15408;;4.788,00
VR;15408;MACKERAL;25
VR;15408;MAXIMA;250
VR;15409;;77
VR;15409;DECISION;384
VR;15411;DISHA;183
VR;15416;;33
VR;15416;DIZOLE;183
VR;15417;DITTO;391
VR;15419;ELECTIS R FLOW;8.963,00
VR;15420;DIQUASH;388
VR;15433;ATLAS;890,5
VR;15436;MYCOTAL;347
VR;15448;;814
VR;15448;REBEL TOP;1.508,00
VR;15449;;1.760,00
VR;15449;CIDELY;2.864,00
VR;15449;CYDELY;48
VR;15451;;1
VR;15451;ELIOS WG TOP;538
VR;15455;TELDOR PLUS ORTO;2,7
VR;15468;;1
VR;15483;WISH;167
VR;15487;;1.827,00
VR;15487;INSTANT;492
VR;15493;SIMUN 40 OD;28
VR;15499;;20,75
VR;15499;SONG 70 WDG;30,5
VR;15501;QUIZ;2
VR;15502;ARAMIS PLUS;2,5
VR;15505;;8.229,00
VR;15505;SILBOT 500 SC;146
VR;15507;;441
VR;15507;CREW SUPERB;2.357,00
VR;15513;;8.095,00
VR;15513;OSSICLOR 35 WG GREEN;6.897,00
VR;15514;;9
VR;15514;CUPRAVIT BLU 35 WG;110,2
VR;15515;;4.915,00
VR;15515;POLTIGLIA 20 PB GREEN;3.555,00
VR;15536;ANTAL;1.449,00
VR;15537;;1.145,00
VR;15537;DELTAGRI;361
VR;15549;;757
VR;15549;PROLECTUS 50 WG;279
VR;15553;;1.145,00
VR;15553;REGALIS PLUS;657,5
VR;15554;;160
VR;15554;PROMANAL NEU;889
VR;15556;TERVIGO;75
VR;15566;;2.825,00
VR;15566;VISION PLUS;1.287,00
VR;15569;;100
VR;15569;LOOP 40;38
VR;15570;TYLAL WG;1
VR;15573;;30
VR;15573;PROMESS SL;921
VR;15574;;120
VR;15574;KARMA 85;1.720,00
VR;15577;ROUNDUP GEL;0,3
VR;15580;;1.250,00
VR;15580;ESTUDER;4.056,00
VR;15581;BARKAN;167
VR;15583;;200
VR;15583;PIRAT;201
VR;15591;;680
VR;15591;PREVINT TOP;510
VR;15596;;698
VR;15596;LASCAR;940
VR;15598;;2.218,00
VR;15598;CARPOVIRUSINE EVO 2;4.372,00
VR;15612;;31,2
