num_registrazione;denominazione_prodotto;ragione_sociale;indirizzo_sede_legale;cap_sede_legale;comune_sede_legale;provincia_sede_legale;indirizzo_sede_amministrativa;cap_sede_amministrativa;comune_sede_amministrativa;provincia_sede_amministrativa;data_registrazione;data_scadenza_autorizzazione;indicazioni_di_pericolo;attivita;codice_formulazione;descrizione_formulazione;sostanze_attive;contenuto_per_100g_di_prodotto;importazione_parallela;PFnPO;PFnPE;stato_amministrativo;motivo_della revoca;data_decreto_revoca;data_decorrenza_revoca
002640;DU-DIM 5 PB;ARYSTA LIFESCIENCE REGISTRATIONS GREAT BRITAIN LTD;198, GOLDEN HILLOCK ROAD;B11 2 PN;BIRMINGHAM;-;C/O ARYSTA LIFESCIENCE ITALIA S.R.L. (RAPPRESENTANTE);-;CENTO;FERRARA;17/10/1977;-;(N) PERICOLOSO PER L'AMBIENTE;INSETTICIDA;WP;POLVERE BAGNABILE;DIFLUBENZURON;5.0 g;NO;NO;NO;Revocato;-;-;01/01/2012
002641;CIDIAL 50 L;ISAGRO S.P.A.;CENTRO UFFICI S.SIRO FABB. D ALA 3 VIA CALDERA 21;20153;MILANO;MILANO;CENTRO UFFICI S.SIRO FABB. D ALA 3 VIA CALDERA 21;20153;MILANO;MILANO;17/10/1977;-;-;-;AL;LIQUIDO (SENZA DILUIZIONE);PHENTHOATE;46.0 g;NO;NO;NO;Revocato;REVOCA ADEMPIMENTO REG. 2076 (NON ISCRIZIONE ALL. I);17/10/2001;26/07/2003
002642;GAMMA SEME BAYER;BAYER CROPSCIENCE S.R.L.;VIALE CERTOSA, 130;20156;MILANO;MILANO;VIALE CERTOSA, 130;20156;MILANO;MILANO;18/10/1977;-;-;-;-;-;LINDANE (LINDANO);-;NO;NO;NO;Revocato;-;-;25/07/1991
002643;PAREXAN EMULSIONE;AVENTIS CROPSCIENCE ITALIA S.P.A.;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;19/10/1977;-;-;-;EC;CONCENTRATO EMULSIONABILE;PIPERONYL BUTOXIDE|PYRETHRIN I;7.0 g|2.0 g;NO;NO;NO;Revocato;-;-;19/05/1998
002644;SUPRACID 20 E;SYNGENTA ITALIA S.P.A.;VIA FULVIO TESTI, 280/6;20126;MILANO;MILANO;VIA GALLARATE, 139;20151;MILANO;MILANO;07/09/1977;30/06/2007;(N) PERICOLOSO PER L'AMBIENTE|(T  ) MOLTO TOSSICO;INSETTICIDA;SL;CONCENTRATO SOLUBILE;METIDATION;19.0 g;NO;NO;NO;Revocato;-;-;30/06/2007
002645;BANG;CORTEVA AGRISCIENCE ITALIA S.R.L.;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;21/02/1978;-;-;-;-;-;CHLORTHIAMID;-;NO;NO;NO;Revocato;-;-;26/02/1986
002646;DRAG;CORTEVA AGRISCIENCE ITALIA S.R.L.;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;23/11/1977;-;-;-;-;-;CHLORBUFAM;-;NO;NO;NO;Revocato;-;-;26/02/1986
002647;FOSFOMITTEL;AVENTIS CROPSCIENCE ITALIA S.P.A.;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;23/11/1977;-;-;-;-;-;PARATHION;-;NO;NO;NO;Revocato;-;-;06/02/1991
002648;ARIDAL GR;ENOTRIA S.P.A.;-;-;-;-;-;-;-;-;05/10/1977;-;-;-;-;-;PARAQUAT;-;NO;NO;NO;Revocato;-;-;26/11/1987
002649;VERDERIN E;CAFFARO S.P.A.;VIA BORGONOVO, 14;20121;MILANO;MILANO;VIA FRIULI, 55;20031;CESANO MADERNO;MONZA E DELLA BRIANZA;19/10/1977;-;-;-;GR;GRANULARE;LINDANE (LINDANO);0.0 g;NO;NO;NO;Revocato;REVOCA PER NON ISCRIZIONE LINDANO ALL. 1 DIR. 91/414 (REVOCA ENTRO 20.6.01);20/06/2001;20/06/2001
002650;DU-TER;AVENTIS CROPSCIENCE ITALIA S.P.A.;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;12/01/1978;-;-;-;WP;POLVERE BAGNABILE;FENTIN HYDROXIDE;18.0 g;NO;NO;NO;Revocato;-;-;19/05/1998
002651;LUMAKILL;FMC AGRO ITALIA S.R.L.;VIA F.LLI BRONZETTI, 32/28;24124;-;BERGAMO;VIA F.LLI BRONZETTI, 32/38;24124;-;BERGAMO;19/10/1977;-;-;-;RB;ESCA PRONTA PER L'USO;METALDEHYDE;5.0 g;NO;NO;NO;Revocato;-;-;30/07/2004
002652;HERBIDAL GIAVONE;AVENTIS CROPSCIENCE ITALIA S.P.A.;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;09/03/1978;-;-;-;-;-;MOLINATE;-;NO;NO;NO;Revocato;-;-;23/11/1983
002653;ZEAVIT;AVENTIS CROPSCIENCE ITALIA S.P.A.;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;10/08/1978;-;-;-;-;-;ATRAZINE;-;NO;NO;NO;Revocato;-;-;29/07/1996
002654;SIVAMWARF ESCA;SIVAM S.P.A.;VIA XXV APRILE, 4;26841;CASALPUSTERLENGO;LODI;VIA XXV APRILE, 4;26841;CASALPUSTERLENGO;LODI;05/04/1977;-;-;-;RB;ESCA PRONTA PER L'USO;COUMACHLOR;0.0 g;NO;NO;NO;Revocato;"REVOCATO PER NON INSERIMENTO CUMACLORO ALL. I; INSERITO ANCHE IN DD 31.12.2003 (REVOCA LISTA C RICLASSIFICAZIONE)";18/03/2004;01/04/2004
002655;SARGAMMA 3 G;S.A.R.I.A.F. S.P.A.;-;-;-;-;-;-;-;-;18/10/1977;-;-;-;GR;GRANULARE;LINDANE (LINDANO);5.0 g;NO;NO;NO;Revocato;-;-;10/02/1997
002656;SAPECRON 20 EC;SYNGENTA ITALIA S.P.A.;VIA FULVIO TESTI, 280/6;20126;MILANO;MILANO;VIA GALLARATE, 139;20151;MILANO;MILANO;23/11/1977;-;-;-;EC;CONCENTRATO EMULSIONABILE;CHLORFENVINPHOS;18.0 g;NO;NO;NO;Revocato;-;-;14/03/2000
002657;LINTOX 1 GRANULARE;CAFFARO S.P.A.;VIA BORGONOVO, 14;20121;MILANO;MILANO;VIA FRIULI, 55;20031;CESANO MADERNO;MONZA E DELLA BRIANZA;18/10/1977;-;-;-;GR;GRANULARE;LINDANE (LINDANO);1.0 g;NO;NO;NO;Revocato;REVOCA PER NON ISCRIZIONE LINDANO ALL. 1 DIR. 91/414 (REVOCA ENTRO 20.6.01);20/06/2001;20/06/2001
002658;LINTOX 3 GRANULARE;CAFFARO S.P.A.;VIA BORGONOVO, 14;20121;MILANO;MILANO;VIA FRIULI, 55;20031;CESANO MADERNO;MONZA E DELLA BRIANZA;18/10/1977;-;-;-;GR;GRANULARE;LINDANE (LINDANO);3.0 g;NO;NO;NO;Revocato;-;-;20/06/2001
002659;LINTOX 2 GRANULARE;CAFFARO S.P.A.;VIA BORGONOVO, 14;20121;MILANO;MILANO;VIA FRIULI, 55;20031;CESANO MADERNO;MONZA E DELLA BRIANZA;18/10/1977;-;-;-;GR;GRANULARE;LINDANE (LINDANO);2.0 g;NO;NO;NO;Revocato;REVOCA PER NON ISCRIZIONE LINDANO ALL. 1 DIR. 91/414 (REVOCA ENTRO 20.6.01);20/06/2001;20/06/2001
002660;ZOLFO COLLOIDALE 50;SIAPA S.R.L.;CENTRO UFFICI SAN SIRO FAB. D ALA 1 VIA CALDERA 21;20153;MILANO;MILANO;CENTRO UFFICI SAN SIRO FAB. D ALA 1 VIA CALDERA 21;20153;MILANO;MILANO;18/10/1977;-;-;-;WP;POLVERE BAGNABILE;SULPHUR (ZOLFO);50.0 g;NO;NO;NO;Revocato;-;-;30/07/2004
002661;SILZIN P 20;SIAPA S.R.L.;CENTRO UFFICI SAN SIRO FAB. D ALA 1 VIA CALDERA 21;20153;MILANO;MILANO;CENTRO UFFICI SAN SIRO FAB. D ALA 1 VIA CALDERA 21;20153;MILANO;MILANO;18/10/1977;-;-;-;DP;POLVERE;ZINEB;16.0 g;NO;NO;NO;Revocato;-;-;12/07/2001
002662;SILLOL PE;SIAPA S.R.L.;CENTRO UFFICI SAN SIRO FAB. D ALA 1 VIA CALDERA 21;20153;MILANO;MILANO;CENTRO UFFICI SAN SIRO FAB. D ALA 1 VIA CALDERA 21;20153;MILANO;MILANO;18/10/1977;-;-;-;EC;CONCENTRATO EMULSIONABILE;PARAFFIN OIL/(CAS 8012-95-1)|PARATHION;80.0 g|3.0 g;NO;NO;NO;Revocato;-;-;09/01/2002
002663;NIMROD PB;CORTEVA AGRISCIENCE ITALIA S.R.L.;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;19/10/1977;-;-;-;-;-;METHIOCARB (AKA MERCAPTODIMETHUR);-;NO;NO;NO;Revocato;-;-;26/02/1986
002664;NIMROD;CORTEVA AGRISCIENCE ITALIA S.R.L.;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;19/10/1977;-;-;-;-;-;METHIOCARB (AKA MERCAPTODIMETHUR);-;NO;NO;NO;Revocato;-;-;26/02/1986
002665;OLEOVIS ATTIVATO;EUROZOLFI S.R.L.;C/O CURATORE FALLIMENTARE DR.SSA DANIELA FURIA C.SO ITALIA, 226;95030;CATANIA;CATANIA;C/O CURATORE FALLIMENTARE DR.SSA DANIELA FURIA C.SO ITALIA, 226;95030;CATANIA;CATANIA;13/01/1978;-;-;-;EC;CONCENTRATO EMULSIONABILE;PARAFFIN OIL/(CAS 8012-95-1)|PARATHION;85.0 g|3.0 g;NO;NO;NO;Revocato;REVOCA PER ATTUAZIONE DECISIONE UE NON ISCRIZIONE PARATION;09/01/2002;09/01/2002
002666;PARAGRIN 20;CHIMIBERG S.R.L.;VIA TONALE, 15;24061;ALBANO SANT'ALESSANDRO;BERGAMO;VIA TONALE, 15;24061;ALBANO SANT'ALESSANDRO;BERGAMO;10/08/1978;-;-;-;-;-;PARAFFIN OIL/(CAS 8012-95-1)|PARATHION;-;NO;NO;NO;Revocato;-;-;25/07/1991
002667;TIONAZIN L;CHEMIA S.P.A.;VIA STATALE N. 327;44047;FERRARA;FERRARA;VIA STATALE, 327;44040;SANT'AGOSTINO;FERRARA;18/10/1977;-;-;-;AL;LIQUIDO (SENZA DILUIZIONE);THIONAZIN;19.0 g;NO;NO;NO;Revocato;REVOCA ADEMPIMENTO REG. 2076 (NON ISCRIZIONE ALL. I);-;26/07/2003
002668;ESCA PROTEICA SILCHIM;SIAPA S.R.L.;CENTRO UFFICI SAN SIRO FAB. D ALA 1 VIA CALDERA 21;20153;MILANO;MILANO;CENTRO UFFICI SAN SIRO FAB. D ALA 1 VIA CALDERA 21;20153;MILANO;MILANO;23/11/1977;-;-;-;AL;LIQUIDO (SENZA DILUIZIONE);HYDROLYSED PROTEINS;37.5 g;NO;NO;NO;Revocato;-;-;30/07/2004
002669;FITOGAMMA CEREALI;ISAGRO S.P.A.;CENTRO UFFICI S.SIRO FABB. D ALA 3 VIA CALDERA 21;20153;MILANO;MILANO;CENTRO UFFICI S.SIRO FABB. D ALA 3 VIA CALDERA 21;20153;MILANO;MILANO;17/10/1977;-;-;-;-;-;LINDANE (LINDANO);-;NO;NO;NO;Revocato;-;-;25/10/1991
002670;FOSFOSOL 20 E;CORTEVA AGRISCIENCE ITALIA S.R.L.;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;13/01/1978;-;-;-;-;-;PARATHION;-;NO;NO;NO;Revocato;-;-;07/08/1993
002671;LIMATOX;DIACHEM S.P.A.;VIA TONALE, 15;24061;ALBANO SANT'ALESSANDRO;BERGAMO;VIA TONALE, 15;24061;ALBANO SANT'ALESSANDRO;BERGAMO;18/10/1977;31/12/2011;ESENTE DA CLASSIFICAZIONE DI PERICOLO;MOLLUSCHICIDA;RB;ESCA GRANULARE;METALDEHYDE;5.0 g;NO;NO;NO;Revocato;-;-;01/12/2011
002672;TALPICIDA MP;MEDISAN DI CARDONA DR.SSA GABRIELLA;VIA REISS ROMOLI, 122/12;10148;TORINO;TORINO;VIA REISS ROMOLI, 122/12;10148;TORINO;TORINO;17/10/1977;-;-;RODENTICIDA;TB;COMPRESSE;WARFARIN;1.0 g;NO;NO;NO;Revocato;-;-;01/10/2006
002673;DIMET 20 E;CORTEVA AGRISCIENCE ITALIA S.R.L.;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;13/01/1978;-;-;-;-;-;PARATHION-METHYL;-;NO;NO;NO;Revocato;-;-;07/08/1993
002674;MITEX F;INTERNAZIONALE B.P.D. S.R.L.;-;-;-;-;-;-;-;-;07/06/1982;-;-;-;-;-;FENSON|PROTHOATE;-;NO;NO;NO;Revocato;-;-;25/10/1991
002675;FITOFOS POLVERE;AVENTIS CROPSCIENCE ITALIA S.P.A.;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;10/08/1978;-;-;-;-;-;PARATHION;-;NO;NO;NO;Revocato;-;-;01/02/1996
002676;ASTERITE;CORTEVA AGRISCIENCE ITALIA S.R.L.;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;18/10/1977;-;-;-;-;-;MEVINPHOS;-;NO;NO;NO;Revocato;-;-;02/08/1983
002677;HERBIDAL GIAVONE GRANULARE;AVENTIS CROPSCIENCE ITALIA S.P.A.;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;12/01/1978;-;-;-;-;-;MOLINATE;-;NO;NO;NO;Revocato;-;-;29/11/1983
002678;ABOTRIL OP 80;ENOTRIA S.P.A.;-;-;-;-;-;-;-;-;17/10/1977;-;-;-;-;-;FOLPET|CAPTAFOL;-;NO;NO;NO;Revocato;-;-;26/05/1987
002679;CORYSAN L;CORTEVA AGRISCIENCE ITALIA S.R.L.;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;18/10/1977;-;-;-;-;-;THIRAM;-;NO;NO;NO;Revocato;-;-;27/11/1990
002680;ACTRIL M;BAYER CROPSCIENCE S.R.L.;VIALE CERTOSA, 130;20156;MILANO;MILANO;VIALE CERTOSA, 130;20156;MILANO;MILANO;18/10/1977;-;-;-;SL;CONCENTRATO SOLUBILE;MECOPROP|IOXYNIL;29.0 g|12.0 g;NO;NO;NO;Revocato;-;-;30/07/2004
002681;FOSBLANC;FMC AGRO ITALIA S.R.L.;VIA F.LLI BRONZETTI, 32/28;24124;-;BERGAMO;VIA F.LLI BRONZETTI, 32/38;24124;-;BERGAMO;19/10/1977;-;-;-;EC;CONCENTRATO EMULSIONABILE;PARAFFIN OIL/(CAS 8012-95-1)|PARATHION;85.0 g|4.0 g;NO;NO;NO;Revocato;-;-;09/01/2002
002682;CORYSAN 50;CORTEVA AGRISCIENCE ITALIA S.R.L.;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;18/10/1977;-;-;-;WP;POLVERE BAGNABILE;THIRAM;49.0 g;NO;NO;NO;Revocato;-;-;21/05/2001
002683;ARIDAL;ENOTRIA S.P.A.;-;-;-;-;-;-;-;-;05/10/1977;-;-;-;-;-;DIQUAT (DIBROMIDE);-;NO;NO;NO;Revocato;-;-;16/10/1995
002684;AZIMET 30 P.B.;CORTEVA AGRISCIENCE ITALIA S.R.L.;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;18/10/1977;-;-;-;-;-;AZINFOS METILE;-;NO;NO;NO;Revocato;-;-;27/11/1990
002685;ERBOGIL S;AVENTIS CROPSCIENCE ITALIA S.P.A.;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;18/10/1977;-;-;-;-;-;DINOTERB;-;NO;NO;NO;Revocato;-;-;14/02/1994
002686;DU-CASON G;ARYSTA LIFESCIENCE REGISTRATIONS GREAT BRITAIN LTD;198, GOLDEN HILLOCK ROAD;B11 2 PN;BIRMINGHAM;-;C/O ARYSTA LIFESCIENCE ITALIA S.R.L. (RAPPRESENTANTE);-;CENTO;FERRARA;13/01/1978;-;-;DISERBANTE;GR;GRANULARE;DICHLOBENIL;6.8 g;NO;NO;NO;Revocato;-;-;18/03/2009
002687;ERADICANE 6 E;SOLPLANT S.P.A.;VIA PROVINCIALE, 132;40056;CRESPELLANO;BOLOGNA;VIA S.SOFIA, 21;20122;MILANO;MILANO;13/01/1978;-;-;-;EC;CONCENTRATO EMULSIONABILE;EPTC;-;NO;NO;NO;Revocato;-;-;14/02/1994
002688;LINDANE G-3;DU PONT DE NEMOURS ITALIANA S.R.L.;VIA PONTACCIO, 10;20121;MILANO;MILANO;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;04/10/1978;-;-;-;-;-;LINDANE (LINDANO);-;NO;NO;NO;Revocato;-;-;07/04/1990
002689;CARBITAL P;ITAL-AGRO S.R.L.;VIA DURINI, 15;-;MILANO;MILANO;VIA V.VENETO, 81;26857;SALERANO SUL LAMBRO;LODI;23/11/1977;-;-;-;DP;POLVERE;CARBARIL;5.0 g;NO;NO;NO;Revocato;-;-;30/07/2004
002690;GUSATHION A 20;BAYER CROPSCIENCE S.R.L.;VIALE CERTOSA, 130;20156;MILANO;MILANO;VIALE CERTOSA, 130;20156;MILANO;MILANO;13/01/1978;-;-;-;-;-;AZINFOS ETILE;-;NO;NO;NO;Revocato;-;-;09/08/1995
002691;CASTRIX;BAYER CROPSCIENCE S.R.L.;VIALE CERTOSA, 130;20156;MILANO;MILANO;VIALE CERTOSA, 130;20156;MILANO;MILANO;23/11/1977;-;-;-;-;-;CRIMIDINE;-;NO;NO;NO;Revocato;-;-;25/07/1991
002692;GIAVONEX G;DU PONT DE NEMOURS ITALIANA S.R.L.;VIA PONTACCIO, 10;20121;MILANO;MILANO;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;23/11/1977;-;-;-;GR;GRANULARE;MOLINATE;7.0 g;NO;NO;NO;Revocato;-;-;31/12/2002
002693;GANON S;BAYER CROPSCIENCE S.R.L.;VIALE CERTOSA, 130;20156;MILANO;MILANO;VIALE CERTOSA, 130;20156;MILANO;MILANO;23/11/1977;-;-;-;WP;POLVERE BAGNABILE;BENZTIAZURON;80.0 g;NO;NO;NO;Revocato;-;-;31/10/2002
002694;TAZALON 50 L;AVENTIS CROPSCIENCE ITALIA S.P.A.;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;23/11/1977;-;-;-;-;-;ATRAZINE;-;NO;NO;NO;Revocato;-;-;04/05/1991
002695;MOZALINE 50 L;AVENTIS CROPSCIENCE ITALIA S.P.A.;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;23/11/1977;-;-;-;SL;CONCENTRATO SOLUBILE;SIMAZINE;41.0 g;NO;NO;NO;Revocato;-;-;19/05/1998
002696;TOLKAN V;AVENTIS CROPSCIENCE ITALIA S.P.A.;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;23/11/1977;-;-;-;-;-;ISOPROTURON|DINOTERB;-;NO;NO;NO;Revocato;-;-;14/02/1994
002697;CLONEL V;AVENTIS CROPSCIENCE ITALIA S.P.A.;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;03/08/1981;-;-;-;-;-;ISOPROTURON|DINOTERB;-;NO;NO;NO;Revocato;-;-;14/02/1994
002698;ATRAB LIQUIDO;BAYER CROPSCIENCE S.R.L.;VIALE CERTOSA, 130;20156;MILANO;MILANO;VIALE CERTOSA, 130;20156;MILANO;MILANO;21/02/1978;-;-;-;-;-;ATRAZINE;-;NO;NO;NO;Revocato;-;-;07/01/1992
002699;GEBUTOX;AVENTIS CROPSCIENCE ITALIA S.P.A.;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;02/03/1979;-;-;-;-;-;PARAFFIN OIL/(CAS 8012-95-1);-;NO;NO;NO;Revocato;-;-;04/05/1991
002700;GEBUTOX EM;AVENTIS CROPSCIENCE ITALIA S.P.A.;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;P.LE STEFANO TURR, 5;20149;MILANO;MILANO;06/03/1979;-;-;-;-;-;PARAFFIN OIL/(CAS 8012-95-1);-;NO;NO;NO;Revocato;-;-;04/05/1991
002701;TCA BAYER;BAYER CROPSCIENCE S.R.L.;VIALE CERTOSA, 130;20156;MILANO;MILANO;VIALE CERTOSA, 130;20156;MILANO;MILANO;23/11/1977;-;-;-;WP;POLVERE BAGNABILE;TCA;95.0 g;NO;NO;NO;Revocato;-;-;31/10/2002
002702;SILPIR AG;ISAGRO S.P.A.;CENTRO UFFICI S.SIRO FABB. D ALA 3 VIA CALDERA 21;20153;MILANO;MILANO;CENTRO UFFICI S.SIRO FABB. D ALA 3 VIA CALDERA 21;20153;MILANO;MILANO;13/01/1978;-;(XN) NOCIVO;INSETTICIDA;SL;CONCENTRATO SOLUBILE;PIPERONYL BUTOXIDE|PYRETHRINS;13.6 g|4.0 g;NO;NO;NO;Revocato;-;-;01/09/2009
002703;LIMACIR;ISAGRO S.P.A.;CENTRO UFFICI S.SIRO FABB. D ALA 3 VIA CALDERA 21;20153;MILANO;MILANO;CENTRO UFFICI S.SIRO FABB. D ALA 3 VIA CALDERA 21;20153;MILANO;MILANO;08/06/1978;31/12/2011;ESENTE DA CLASSIFICAZIONE DI PERICOLO;MOLLUSCHICIDA;RB;ESCA GRANULARE;METALDEHYDE;5.0 g;NO;NO;NO;Revocato;-;-;01/12/2011
002704;TERBUFOS CYANAMID COUNTER 5 G;BASF AGRO S.P.A.;VIA BISCEGLIE, 76;20152;-;MILANO;VIA MARCONATO, 8;20031;CESANO MADERNO;MONZA E DELLA BRIANZA;21/10/1977;-;-;-;GR;GRANULARE;TERBUFOS;5.0 g;NO;NO;NO;Revocato;REVOCA ADEMPIMENTO REG. 2076 (NON ISCRIZIONE ALL. I);25/11/1998;26/07/2003
002705;TERBUFOS CYANAMID COUNTER 2 G;BASF AGRO S.P.A.;VIA BISCEGLIE, 76;20152;-;MILANO;VIA MARCONATO, 8;20031;CESANO MADERNO;MONZA E DELLA BRIANZA;21/10/1977;-;-;-;GR;GRANULARE;TERBUFOS;2.0 g;NO;NO;NO;Revocato;REVOCA ADEMPIMENTO REG. 2076 (NON ISCRIZIONE ALL. I);25/11/1998;26/07/2003
002706;SIMED;ISAGRO S.P.A.;CENTRO UFFICI S.SIRO FABB. D ALA 3 VIA CALDERA 21;20153;MILANO;MILANO;CENTRO UFFICI S.SIRO FABB. D ALA 3 VIA CALDERA 21;20153;MILANO;MILANO;23/11/1977;-;-;-;-;-;SIMAZINE;-;NO;NO;NO;Revocato;-;-;07/06/1988
002707;REBEL BLU;DU PONT DE NEMOURS ITALIANA S.R.L.;VIA PONTACCIO, 10;20121;MILANO;MILANO;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;02/02/1979;-;-;-;WP;POLVERE BAGNABILE;MANCOZEB|COPPER OXYCHLORIDE;30.0 g|20.0 g;NO;NO;NO;Revocato;-;-;31/12/2002
002708;TECNIFOS;TECNITERRA S.R.L.;VIA BRONZINO, 19;20133;MILANO;MILANO;VIA BRONZINO, 19;20133;MILANO;MILANO;13/01/1978;-;-;-;EC;CONCENTRATO EMULSIONABILE;PARATHION;20.0 g;NO;NO;NO;Revocato;-;-;09/01/2002
002709;NOVOCAR;TECNITERRA S.R.L.;VIA BRONZINO, 19;20133;MILANO;MILANO;VIA BRONZINO, 19;20133;MILANO;MILANO;13/01/1978;-;-;-;-;-;FENSON|PROTHOATE;-;NO;NO;NO;Revocato;-;-;25/10/1991
002710;TOPICIDA ASTERIAS P.E.;CORTEVA AGRISCIENCE ITALIA S.R.L.;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;12/01/1978;-;-;-;-;-;WARFARIN;-;NO;NO;NO;Revocato;-;-;26/02/1986
002711;AVENGE;BASF AGRO S.P.A.;VIA BISCEGLIE, 76;20152;-;MILANO;VIA MARCONATO, 8;20031;CESANO MADERNO;MONZA E DELLA BRIANZA;23/11/1977;-;-;-;AL;LIQUIDO (SENZA DILUIZIONE);DIFENZOQUAT;23.0 g;NO;NO;NO;Revocato;-;-;09/10/2002
002712;AVENGE B;BASF AGRO S.P.A.;VIA BISCEGLIE, 76;20152;-;MILANO;VIA MARCONATO, 8;20031;CESANO MADERNO;MONZA E DELLA BRIANZA;23/11/1977;-;-;-;-;-;DIFENZOQUAT;-;NO;NO;NO;Revocato;-;-;27/11/1990
002713;RAMATO P1 NON COLORATO;ISAGRO S.P.A.;CENTRO UFFICI S.SIRO FABB. D ALA 3 VIA CALDERA 21;20153;MILANO;MILANO;CENTRO UFFICI S.SIRO FABB. D ALA 3 VIA CALDERA 21;20153;MILANO;MILANO;21/02/1978;-;-;-;WP;POLVERE BAGNABILE;COPPER OXYCHLORIDE|ZINEB;20.0 g|32.0 g;NO;NO;NO;Revocato;-;-;12/07/2001
002714;NEMAFOS 10% GRANULARE;BASF AGRO S.P.A.;VIA BISCEGLIE, 76;20152;-;MILANO;VIA MARCONATO, 8;20031;CESANO MADERNO;MONZA E DELLA BRIANZA;12/03/1980;-;-;-;GR;GRANULARE;THIONAZIN;10.0 g;NO;NO;NO;Revocato;-;-;10/04/2002
002715;TERBUFOS SIAPA 5 G (CYANATER);SIAPA S.R.L.;CENTRO UFFICI SAN SIRO FAB. D ALA 1 VIA CALDERA 21;20153;MILANO;MILANO;CENTRO UFFICI SAN SIRO FAB. D ALA 1 VIA CALDERA 21;20153;MILANO;MILANO;21/02/1978;-;-;-;GR;GRANULARE INCAPSULATO;TERBUFOS;5.0 g;NO;NO;NO;Revocato;-;-;26/07/2003
002716;ERBITOX BIETOLE;SIAPA S.R.L.;CENTRO UFFICI SAN SIRO FAB. D ALA 1 VIA CALDERA 21;20153;MILANO;MILANO;CENTRO UFFICI SAN SIRO FAB. D ALA 1 VIA CALDERA 21;20153;MILANO;MILANO;24/01/1978;-;-;-;WP;POLVERE BAGNABILE;CHLORIDAZON (AKA PYRAZONE);69.0 g;NO;NO;NO;Revocato;-;-;30/07/2004
002717;PERBIOL;CORTEVA AGRISCIENCE ITALIA S.R.L.;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;VIA DEI COMIZI AGRARI, 10;26100;CREMONA;CREMONA;23/11/1977;-;-;-;-;-;ENDOSULFAN|PHOSALONE;-;NO;NO;NO;Revocato;-;-;26/02/1986
