crop_code,crop_it,area_code,area_it,year,superficie_totale_ha,superficie_in_produzione_ha,produzione_raccolta_q,produzione_totale_q,resa_calculada_t_ha,dataflow,source_url
PEACH,pesca,ITE1,Toscana,2025,339,,65145,65165,19.22,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITE1,Toscana,2026,325,,71510,71715,22.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITE2,Umbria,2024,76,,10350,10350,13.62,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITE2,Umbria,2025,61,,8350,8350,13.69,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITE2,Umbria,2026,61,,8350,8350,13.69,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITE3,Marche,2024,402,,76225,76225,18.96,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITE3,Marche,2025,392,,83480,83480,21.3,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITE3,Marche,2026,375,,81141,81141,21.64,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITE4,Lazio,2024,1623,,195108,216800,12.02,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITE4,Lazio,2025,1618,,185305,205350,11.45,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITE4,Lazio,2026,1602,,182660,200650,11.4,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITF1,Abruzzo,2024,1705,,244000,244000,14.31,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITF1,Abruzzo,2025,1695,,264100,264100,15.58,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITF1,Abruzzo,2026,1659,,318550,318550,19.2,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITF2,Molise,2024,90,,14000,14000,15.56,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITF2,Molise,2025,90,,15750,15750,17.5,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITF2,Molise,2026,90,,16700,16700,18.56,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITF3,Campania,2024,14222,,3155180,3166180,22.19,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITF3,Campania,2025,13982,,3053180,3088180,21.84,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITF3,Campania,2026,13982,,2978600,3033700,21.3,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITF4,Puglia,2024,3190,,645000,661500,20.22,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITF4,Puglia,2025,3130,,641500,650500,20.5,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITF4,Puglia,2026,3090,,610300,628500,19.75,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITF5,Basilicata,2024,1862,,335700,345702,18.03,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITF5,Basilicata,2025,1862,,335700,345702,18.03,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITF5,Basilicata,2026,2532,,457780,461900,18.08,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITF6,Calabria,2024,1746,,511857,518340,29.32,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITF6,Calabria,2025,1746,,511837,518315,29.31,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITF6,Calabria,2026,1746,,512756,520140,29.37,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITG1,Sicilia,2024,6005,,1030227,1056883,17.16,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITG1,Sicilia,2025,5988,,1068134,1093890,17.84,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITG1,Sicilia,2026,6180,,1069758,1087238,17.31,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITG2,Sardegna,2024,822,,104367,109079,12.7,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITG2,Sardegna,2025,818,,124143,124143,15.18,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
PEACH,pesca,ITG2,Sardegna,2026,798,,120545,120545,15.11,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,IT,Italia,2024,32781,,10058006,10203612,30.68,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,IT,Italia,2025,33253,,10200377,10350222,30.68,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,IT,Italia,2026,31818,,9872526,10021598,31.03,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITC1,Piemonte,2024,945,,245733,245733,26.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITC1,Piemonte,2025,989,,291523,291523,29.48,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITC1,Piemonte,2026,833,,205160,205160,24.63,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITC2,Valle d'Aosta / Vallée d'Aoste,2024,75,,16800,16800,22.4,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITC2,Valle d'Aosta / Vallée d'Aoste,2025,75,,16000,16000,21.33,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITC2,Valle d'Aosta / Vallée d'Aoste,2026,80,,18000,18000,22.5,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITC3,Liguria,2024,759,,54500,54700,7.18,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITC3,Liguria,2025,757,,53320,53520,7.04,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITC3,Liguria,2026,551,,99150,99200,17.99,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITC4,Lombardia,2024,441,,108759,108995,24.66,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITC4,Lombardia,2025,608,,165499,165499,27.22,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITC4,Lombardia,2026,641,,173033,173033,26.99,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITD1,Provincia Autonoma Bolzano / Bozen,2024,290,,92800,92800,32.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITD1,Provincia Autonoma Bolzano / Bozen,2025,275,,96250,96250,35.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITD1,Provincia Autonoma Bolzano / Bozen,2026,241,,85555,85555,35.5,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITD2,Provincia Autonoma Trento,2024,340,,68000,68000,20.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITD2,Provincia Autonoma Trento,2025,339,,44000,44000,12.98,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITD2,Provincia Autonoma Trento,2026,362,,72400,72400,20.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITD3,Veneto,2024,3593,,1387150,1470380,38.61,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITD3,Veneto,2025,4022,,1717473,1818521,42.7,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITD3,Veneto,2026,4022,,1676067,1776631,41.67,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITD4,Friuli-Venezia Giulia,2024,279,,68781,69475,24.65,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITD4,Friuli-Venezia Giulia,2025,341,,131660,132990,38.61,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITD4,Friuli-Venezia Giulia,2026,343,,132432,133770,38.61,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITD5,Emilia-Romagna,2024,3879,,1626345,1626345,41.93,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITD5,Emilia-Romagna,2025,3817,,1311742,1311742,34.37,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITD5,Emilia-Romagna,2026,3512,,1394802,1394802,39.72,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITDA,Trentino Alto Adige / Südtirol,2024,630,,160800,160800,25.52,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITDA,Trentino Alto Adige / Südtirol,2025,614,,140250,140250,22.84,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITDA,Trentino Alto Adige / Südtirol,2026,603,,157955,157955,26.19,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITE1,Toscana,2024,704,,142985,143625,20.31,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITE1,Toscana,2025,506,,96560,96890,19.08,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITE1,Toscana,2026,493,,104260,104490,21.15,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITE2,Umbria,2024,310,,62000,62000,20.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITE2,Umbria,2025,260,,52000,52000,20.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITE2,Umbria,2026,221,,44200,44200,20.0,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITE3,Marche,2024,178,,41102,41102,23.09,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITE3,Marche,2025,210,,59588,59588,28.38,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITE3,Marche,2026,220,,54592,54592,24.81,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITE4,Lazio,2024,2154,,628280,641400,29.17,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITE4,Lazio,2025,2161,,637688,651800,29.51,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITE4,Lazio,2026,2166,,627190,641270,28.96,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITF1,Abruzzo,2024,4570,,1705000,1705000,37.31,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITF1,Abruzzo,2025,4570,,1705000,1705000,37.31,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITF1,Abruzzo,2026,3890,,1286550,1286550,33.07,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITF2,Molise,2024,85,,13150,13150,15.47,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITF2,Molise,2025,85,,14775,14775,17.38,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITF2,Molise,2026,85,,15550,15550,18.29,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITF3,Campania,2024,5475,,1655500,1675500,30.24,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITF3,Campania,2025,5458,,1637000,1642000,29.99,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITF3,Campania,2026,5530,,1708000,1708000,30.89,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITF4,Puglia,2024,885,,252900,266000,28.58,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITF4,Puglia,2025,865,,242950,256000,28.09,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITF4,Puglia,2026,930,,273050,288000,29.36,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITF5,Basilicata,2024,105,,19754,19853,18.81,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITF5,Basilicata,2025,105,,19754,19853,18.81,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITF5,Basilicata,2026,102,,17347,17506,17.01,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITF6,Calabria,2024,4711,,1234855,1239985,26.21,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITF6,Calabria,2025,4711,,1234775,1239885,26.21,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITF6,Calabria,2026,4776,,1263875,1276925,26.46,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITG1,Sicilia,2024,2307,,399328,408485,17.31,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITG1,Sicilia,2025,2293,,407530,417096,17.77,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITG1,Sicilia,2026,2132,,394758,399409,18.52,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITG2,Sardegna,2024,696,,234284,234284,33.66,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITG2,Sardegna,2025,806,,265290,265290,32.91,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
POTA,patata comune,ITG2,Sardegna,2026,688,,226555,226555,32.93,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,IT,Italia,2024,226130,,14487562,14487562,6.41,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,IT,Italia,2025,231347,,13851501,13851501,5.99,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITC1,Piemonte,2024,117671,,7912903,7912903,6.72,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITC1,Piemonte,2025,120236,,7041418,7041418,5.86,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITC4,Lombardia,2024,95513,,5844423,5844423,6.12,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITC4,Lombardia,2025,100308,,6217707,6217707,6.2,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITD1,Provincia Autonoma Bolzano / Bozen,2024,2,,119,119,5.95,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITD1,Provincia Autonoma Bolzano / Bozen,2025,10,,182,182,1.82,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITD3,Veneto,2024,3350,,154636,154636,4.62,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITD3,Veneto,2025,4154,,218286,218286,5.25,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITD4,Friuli-Venezia Giulia,2024,15,,,,,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITD4,Friuli-Venezia Giulia,2025,28,,1156,1156,4.13,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITD5,Emilia-Romagna,2024,5249,,266764,266764,5.08,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITD5,Emilia-Romagna,2025,5522,,318558,318558,5.77,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITDA,Trentino Alto Adige / Südtirol,2024,2,,119,119,5.95,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITDA,Trentino Alto Adige / Südtirol,2025,10,,182,182,1.82,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITE1,Toscana,2024,331,,16727,16727,5.05,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITE1,Toscana,2025,383,,17908,17908,4.68,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITE4,Lazio,2024,14,,885,885,6.32,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITE4,Lazio,2025,14,,802,802,5.73,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITF1,Abruzzo,2025,3,,74,74,2.47,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITF3,Campania,2024,3,,26,26,0.87,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITF3,Campania,2025,1,,,,,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITF6,Calabria,2024,327,,18690,18690,5.72,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITF6,Calabria,2025,368,,14453,14453,3.93,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITG1,Sicilia,2024,55,,1403,1403,2.55,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITG1,Sicilia,2025,41,,1003,1003,2.45,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITG2,Sardegna,2024,3600,,270986,270986,7.53,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
RICE,riso,ITG2,Sardegna,2025,279,,19954,19954,7.15,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,IT,Italia,2024,336743,,10805915,10994471,3.21,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,IT,Italia,2025,297775,,10603981,10786109,3.56,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,IT,Italia,2026,291260,,9450227,9609301,3.24,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITC1,Piemonte,2024,12370,,416536,416536,3.37,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITC1,Piemonte,2025,11223,,379410,379410,3.38,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITC1,Piemonte,2026,9398,,271511,271511,2.89,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITC4,Lombardia,2024,52502,,1651506,1651506,3.15,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITC4,Lombardia,2025,40116,,1481489,1481489,3.69,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITC4,Lombardia,2026,35141,,1290395,1290395,3.67,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITD3,Veneto,2024,160139,,5299688,5458692,3.31,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITD3,Veneto,2025,142693,,5515795,5681268,3.87,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITD3,Veneto,2026,142693,,4730179,4872083,3.31,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITD4,Friuli-Venezia Giulia,2024,66586,,1750597,1768280,2.63,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITD4,Friuli-Venezia Giulia,2025,60916,,1631560,1648041,2.68,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITD4,Friuli-Venezia Giulia,2026,60916,,1688592,1705648,2.77,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITD5,Emilia-Romagna,2024,44356,,1668548,1680146,3.76,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITD5,Emilia-Romagna,2025,41907,,1574274,1574274,3.76,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITD5,Emilia-Romagna,2026,42255,,1443537,1443537,3.42,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITE1,Toscana,2024,393,,8510,8720,2.17,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
SOYA,soia,ITE1,Toscana,2025,537,,11604,11604,2.16,IT1:101_1015(1.0),"https://esploradati.istat.it/SDMXWS/rest/data/IT1,101_1015,1.0/"
