Prodotti fitosanitari venduti nell'anno 2019 (fonte dati: Autorità regionale competente, dichiarazioni di vendita p.f. 2017, art. 16 D.Lgs. 150/2012);;;
Provincia;N. Reg. ; Prodotto fitosanitario venduto;"Quantità 
(Kg o litri)"
PD;10230;;12,50
PD;10230;LUMAPLUS;760,00
PD;10233;BORDOSEP PFnPE;32,50
PD;10263;DRIVER;22,50
PD;10263;DRIVER PFnPE;5,00
PD;10272;;50,00
PD;10272;CEREXIL M DG;220,00
PD;10275;;6,00
PD;10296;;6.243,00
PD;10305;;3,00
PD;10305;OIKOS;33,00
PD;10305;OIKOS 50 ml;1,00
PD;10305;OIKOS PFnPE;1,66
PD;10306;;10,00
PD;10306;MISTRAL;275,00
PD;10324;;20,00
PD;10329;;70,00
PD;10329;FORUM MZ WG;265,00
PD;10342;RIFLE 44;10,00
PD;10350;;45,00
PD;10350;BLAST SG;42,00
PD;10357;RIGRON SG;228,00
PD;10373;;557,00
PD;10373;CONTEST;83,00
PD;10381;;189,00
PD;10381;CONCORDE 40 EW PFnPE;13,01
PD;10381;CONCORDE 40 EW PFnPE 250 ml;6,00
PD;10396;LIZOCIN 25 ML;0,25
PD;10415;;30,50
PD;10415;ARIC 480 LS;323,00
PD;10423;;225,00
PD;10423;LUMACHICIDA VEBI;54,25
PD;10425;;5,00
PD;10425;SCUDEX;78,50
PD;10439;;54,00
PD;10439;SPRAY DUNGER GLOBAL;0,00
PD;10440;EXPANDER;48,00
PD;10447;;1,00
PD;10447;NOVEL DUO;632,00
PD;10456;;550,00
PD;10456;KLARO ULTRA;2.095,25
PD;10461;DICOTURF;9,75
PD;10479;;2,00
PD;10479;NATURALIS;15,00
PD;10483;;75,00
PD;10493;;1.596,00
PD;10493;RUNNER LO;1.477,00
PD;10493;RUNNER LO 1 lt;2,00
PD;10504;;164,00
PD;10509;;40,00
PD;10532;TELDOR;7,00
PD;10540;TERIAL 75 WG;22,00
PD;10560;;2,00
PD;10560;PIRETRO NATURA;33,00
PD;10563;ACOIDAL;72,00
PD;10563;ACOIDAL 10 KG;170,00
PD;10563;ACOIDAL 25 KG;75,00
PD;10568;ZOOMER;28,00
PD;10573;;250,00
PD;10573;KOCIDE 2000;1.943,00
PD;10581;CITRIN EC;0,16
PD;10585;;420,00
PD;10585;SULCOTREK;1.405,00
PD;10588;BIOPIREN PLUS;14,00
PD;10589;FLORA VERDE;30,35
PD;10589;FLORA VERDE PFnPE;6,00
PD;10595;CUPRO ISAGRO BLU;345,00
PD;10604;;161,10
PD;10604;EMERALD 40 EW;616,35
PD;10604;EMERALD 40 EW 250 ml;17,00
PD;10604;EMERALD 40 EW PFnPE;76,73
PD;10604;EMERALD 40 EW PFnPE 250 ml;6,50
PD;10604;EMERALD 40 EW PFnPE 50 ml;1,30
PD;10627;FRUPICA;2,00
PD;10628;MIDAURIL MZ;135,00
PD;10632;COBRE NORDOX SUPER 75 WG;369,00
PD;10701;;14,50
PD;10701;CUMETA FLOW;737,00
PD;10701;CUMETA FLOW PFnPE;60,50
PD;10710;;5,00
PD;10734;;1.365,00
PD;10734;DUAL GOLD;3.993,00
PD;10735;;1.479,00
PD;10735;PRIMAGRAM GOLD;6.068,00
PD;10741;;115,00
PD;10741;METACINQUE PFnPE;263,50
PD;10752;;102,75
PD;10752;STEWARD;107,75
PD;10753;FOLICUR SE;1,00
PD;10758;;366,00
PD;10758;BETASANA TRIO;233,00
PD;10758;BETASANA TRIO SC;268,00
PD;10771;;3.237,00
PD;10771;MOST MICRO;1.225,30
PD;10890;;175,60
PD;10890;FLiPPER;843,15
PD;10925;;4,00
PD;10926;;206,00
PD;10926;ALTOREX;41,00
PD;10929;CHIKARA 25 WG;22,30
PD;10931;EMME-H 60 WS;4,00
PD;10939;;44,00
PD;10939;CP 40 AGRO;6,00
PD;10939;CP40;12,00
PD;10941;FLAG;60,00
PD;10944;;59,00
PD;10944;KARATE ZEON;130,50
PD;10952;CARPOVIRUSINE PLUS;27,00
PD;10976;;3.523,25
PD;10976;METEOR;728,22
PD;10976;METEOR PFnPE;94,96
PD;10976;METEOR PFnPE 250 ml;9,75
PD;10985;MEVAXIL M;48,00
PD;10986;KASKO R;6,00
PD;10999;;274,00
PD;10999;BETANAL SE;415,00
PD;11011;;1.695,00
PD;11011;DASH HC;2.556,00
PD;11029;;313,00
PD;11029;PYRINEX M 22;721,00
PD;11041;VITIL COMBI;20,00
PD;11059;;45,00
PD;11059;BIOPOWER;41,00
PD;11062;;5,50
PD;11062;BION 50 WG;10,00
PD;11070;;21.250,00
PD;11102;;130,00
PD;11102;HELIOSOUFRE S;88,20
PD;11106;MANFIL 75 WG;168,00
PD;11107;;1,00
PD;11107;ECO-TRAP;8,00
PD;11119;;9,00
PD;11119;FLINT;73,50
PD;11133;;5,50
PD;11133;SHELTER;224,00
PD;11157;PROPYDOR;18,00
PD;11157;PROPYDOR PFnPE;17,75
PD;11165;POLAK;23,00
PD;11173;;349,00
PD;11173;AVAUNT;28,00
PD;11173;AVAUNT EC;654,00
PD;11183;PROGERBALIN LG;4,00
PD;11185;;15,00
PD;11196;SULFAR;90,00
PD;11206;;185,00
PD;11206;CODACIDE;970,00
PD;11212;BATKUR;31,00
PD;11231;;10,00
PD;11231;MICOSPOR 80 WDG;15,00
PD;11233;SPORAMIL M;62,00
PD;11243;;5.002,00
PD;11243;LEOPARD 5 EC;4.189,00
PD;11253;;80,00
PD;11253;CALLISTO;361,00
PD;11257;COSTAR WG;29,63
PD;11258;;140,00
PD;11258;FAZOR STAR;5,00
PD;11301;SPHERE;23,00
PD;11303;;200,00
PD;11303;CHAMP DP;480,00
PD;11313;PROXAN SL;9,00
PD;11341;;137,00
PD;11341;STARANE GOLD;1.090,00
PD;11353;;155,00
PD;11353;FUSILADE MAX;405,00
PD;11359;SARCAP 800;167,00
PD;11360;;21,00
PD;11360;GRIP 25;18,00
PD;11379;;300,00
PD;11382;;24,00
PD;11382;GARDENE PLUS;16,50
PD;11390;;34,00
PD;11393;BEETLE;210,00
PD;11393;BEETLE LT 0,25;6,25
PD;11393;BEETLE LT 1;7,00
PD;11402;;60,00
PD;11402;MELODY COMBI;1.225,00
PD;11416;;140,00
PD;11416;OVIPRON TOP;108,00
PD;11448;;197,00
PD;11448;KICKER;6,00
PD;11449;;24.840,00
PD;11449;GARDOPRIM GOLD;20,00
PD;11479;;4,00
PD;11479;BRANCHER DIRADO;31,00
PD;11497;;8.860,00
PD;11499;BUSTER;9,50
PD;11501;VITE FOL;385,00
PD;11504;THIAMON PLUS;1,00
PD;11505;;92,00
PD;11505;READY GERMIPLUS;290,00
PD;11505;READY GERMIPLUS 7 kg;9,00
PD;11523;SEPRADINA 400 SC;29,00
PD;11525;FUNGIDINA 400 SC;27,00
PD;11526;;152,00
PD;11526;SULTAN;394,00
PD;11534;BIOTIOL;3,20
PD;11561;;122,00
PD;11561;NEEMAZAL T/S;34,77
PD;11561;NEEMAZAL T/S PFnPE;4,80
PD;11561;NEEMAZAL T/S PFnPE 75 ml;1,65
PD;11569;CUPROXAT S.D.I.;301,00
PD;11587;CAMBEL S;73,00
PD;11596;;43,50
PD;11596;CALYPSO;44,00
PD;11611;;5,00
PD;11614;ACTARA 25 WG;2,50
PD;11619;TIOFLOR WDG;894,50
PD;11619;TIOFLOR WDG PFnPE;237,50
PD;11626;PITSTOP;3,00
PD;11637;CUPROFIX C DISPERSS;903,00
PD;11649;;63,00
PD;11649;COMMAND 36 CS;291,00
PD;11650;MASSOCUR 12-E;80,00
PD;11653;;114,00
PD;11653;FOLIO GOLD;59,00
PD;11653;FOLIO GOLD 537,5 SC;47,00
PD;11653;FOLIO GOLD 537.5 SC;24,00
PD;11654;;6,00
PD;11654;GRIZZLY EC;9,00
PD;11660;;287,00
PD;11660;SHOGUN;338,50
PD;11668;;0,50
PD;11678;ACTELLIC 2P NEWPHARM;1.844,00
PD;11687;ACTELLIC 5 NEWPHARM;28.665,00
PD;11690;GOAL 480 SC;1,50
PD;11693;;23,25
PD;11693;LASER;79,05
PD;11693;LASER PFnPE;0,10
PD;11694;CONSERVE SC;0,35
PD;11711;;30,00
PD;11711;MEXIRAM HI BIO;90,00
PD;11732;;50,00
PD;11732;ALLEATO 80 WG;42,00
PD;11735;DELICIA CONTRA-LUMACHE;5,30
PD;11752;;28,00
PD;11752;ENVIDOR 240 SC;0,50
PD;11760;;20,00
PD;11760;POLITHIOL;380,00
PD;11773;DIMISTAR 40 ST;8,00
PD;11774;FORCE 20 CS;30,00
PD;11786;;1,56
PD;11786;AQ 10 WG;0,30
PD;11789;;1.287,00
PD;11793;XENTARI WG;13,50
PD;11794;;121,50
PD;11802;;75,00
PD;11802;TETRACAP 80 DG;30,00
PD;11814;SPADA 200 EC;89,00
PD;11854;BUGGY TF;1.952,00
PD;11866;AGRO-OIL PFnPE;7,00
PD;11870;CUPRITAL S.D.I. PFnPE;8,75
PD;11872;RIFLE 3-18-R;25,00
PD;11908;VENTUREX 400 SC;42,00
PD;11926;NOIDIO GOLD 10 EC;2,00
PD;11944;;150,00
PD;11944;ASPECT;740,00
PD;11955;;20,00
PD;11955;ACROBAT MZ WG;360,00
PD;11964;;10,00
PD;11964;POLTIGLIA CAFFARO 20 GD;240,00
PD;11979;BORDO 20 MICRO;22,70
PD;11991;;40,00
PD;11991;NEEMIK TEN;205,00
PD;12010;;2.560,00
PD;12010;TUAREG;3.550,00
PD;12020;;3,76
PD;12020;INSETTICIDA SUCCESS L 50;1,20
PD;12020;SUCCESS;4,68
PD;12020;SUCCESS PFnPE;0,40
PD;12020;SUCCESS PFnPE 10 ml;0,10
PD;12020;SUCCESS PFnPE 50 ml;1,20
PD;12037;CAMIX;95,00
PD;12043;;52,05
PD;12043;PREVICUR ENERGY;92,00
PD;12043;PREVICUR ENERGY PFnPE;2,20
PD;12043;PREVICUR ENERGY PFnPE 50 ml;0,15
PD;12048;;150,00
PD;12048;TIOSOL 80 WG;1.475,00
PD;12048;TIOSOL 80 WG PFnPE;49,90
PD;12067;;104,00
PD;12067;CIPER;118,00
PD;12068;;1.220,70
PD;12068;TEFLUSTAR;6.934,55
PD;12068;TEFLUSTAR PFnPE;47,35
PD;12068;TEFLUSTAR PFnPE 1 kg;15,00
PD;12069;EPIK;19,00
PD;12069;EPIK PFNPE;2,00
PD;12096;;2.405,00
PD;12096;POLTIGLIA DISPERSS;20.688,00
PD;12100;;118,00
PD;12100;ASSET;664,00
PD;12106;TALENDO;22,00
PD;12114;;6,50
PD;12114;AUXIGER LG;27,00
PD;12115;BARRACUDA;40,00
PD;12133;;2,00
PD;12133;JUVINAL GOLD;22,00
PD;12136;VERITAS WG;8,00
PD;12138;;1,00
PD;12138;R6 ERRESEI TREVI;20,00
PD;12149;;1,00
PD;12170;;160,00
PD;12170;HELIOCUIVRE;305,00
PD;12172;;64,50
PD;12172;FERRAMOL;15,50
PD;12172;FERRAMOL PFnPE;37,00
PD;12172;FERRAMOL PFnPE 1 kg;31,00
PD;12199;;130,00
PD;12202;;60,00
PD;12212;;40,00
PD;12225;;32,33
PD;12225;TEPPEKI;44,43
PD;12225;TEPPEKI 10 gr;40,00
PD;12225;TEPPEKI PFnPE;8,84
PD;12243;MANTIR DG;1.493,00
PD;12263;;60,00
PD;12263;VONDOZEB DG;440,00
PD;12285;;20,00
PD;12285;FORUM GOLD;419,00
PD;12297;;80,00
PD;12297;TRIBASE TWIN;42,00
PD;12315;ORTIVA HOBBY PFnPE;2,66
PD;12315;ORTIVA HOBBY PFnPE 50 ml;1,35
PD;12319;;21,00
PD;12319;KRONOS;5,00
PD;12323;VEBIZOLFO WG PFnPE;7,50
PD;12325;;1,00
PD;12325;LUMACHICIDA MESUROL BAJER KG1;16,00
PD;12325;MESUROL M PLUS;1,00
PD;12325;MESUROL M PLUS PFnPE;129,00
PD;12344;VEBITHRIN 5 EC;81,11
PD;12344;VEBITHRIN 5 EC PFnPE;36,60
PD;12361;;46,88
PD;12361;ALGEDI;21,40
PD;12375;;200,00
PD;12375;SUGAR 500 SC;1.068,00
PD;12376;;8,00
PD;12380;;7,00
PD;12380;VIVENDI 100;12,00
PD;12381;;26,00
PD;12381;NU-FILM-P;467,00
PD;12383;;454,00
PD;12383;RIDOMIL GOLD MZ PEPITE;3.494,00
PD;12385;ARMETIL COBRE SC;17,00
PD;12395;CUTRIL TOP;430,00
PD;12399;;5,00
PD;12437;;349,00
PD;12437;DELAN 70 WG;300,00
PD;12452;;57,00
PD;12452;EQUIP;260,00
PD;12453;;180,00
PD;12453;MILDICUT;532,00
PD;12461;;251,00
PD;12461;FINALSAN ERBICIDA PROFESSIONAL;6,00
PD;12482;;7.250,00
PD;12482;LUMAX;22.140,00
PD;12482;LUMAX      da      LT     5;5,00
PD;12489;DIFCOR 250;17,00
PD;12493;MANCOZEB PLUS 75 WG;2.313,00
PD;12504;FLOWBRIX;4,00
PD;12505;FLOWBRIX TRACE;7,00
PD;12522;;123,50
PD;12522;METRO;53,00
PD;12526;ALIETTE ORTO E GIARDINO;6,25
PD;12526;ALIETTE ORTO E GIARDINO PFnPE;33,00
PD;12526;ALIETTE ORTO E GIARDINO PFnPE  250 ;8,00
PD;12529;;9,00
PD;12534;;173,95
PD;12534;DISERBANTE FOXTAIL 100 ML;0,70
PD;12534;FOXTAIL;374,85
PD;12534;FOXTAIL 1 lt;1,00
PD;12534;FOXTAIL 250 ml;25,00
PD;12534;FOXTAIL PFnPE;18,50
PD;12534;FOXTAIL PFnPE 500 ml;13,50
PD;12538;;127,00
PD;12538;MYSTIC 25 WG;460,00
PD;12540;;112,00
PD;12540;REGRAN EXTRA;1,00
PD;12566;;10,10
PD;12566;PYGANIC 1.4;60,07
PD;12566;PYGANIC 1.4 PFnPE;1,10
PD;12573;;3,00
PD;12573;EKO OIL SPRAY;20,00
PD;12590;;4.330,00
PD;12590;DIASTAR MAXI;11.550,00
PD;12622;;239,75
PD;12622;QUANTUM;986,50
PD;12622;QUANTUM PFnPE;49,50
PD;12625;;21,00
PD;12627;DANADIM 400 ST;90,00
PD;12628;;8,00
PD;12628;SERENADE MAX;62,00
PD;12636;QUASAR 6-24 R;259,00
PD;12642;TRATON SX;0,56
PD;12647;GLITTER;549,00
PD;12661;NEXOL 10 WG;29,00
PD;12662;;65,00
PD;12671;;51,19
PD;12671;HARMONY 50 SX;173,39
PD;12692;;2,50
PD;12692;SPRUZIT INSETTICIDA PFnPE;0,50
PD;12722;;112,00
PD;12722;OSSICLOR 20 FLOW;520,00
PD;12731;;8,00
PD;12734;JUPITER R DF;110,00
PD;12737;;20,00
PD;12737;AIRONE PIU';2.406,00
PD;12737;AIRONE PIU' PFnPE;187,00
PD;12747;RAMETTE PFnPE;19,20
PD;12748;;100,00
PD;12756;;74,00
PD;12756;DICOTEX;208,90
PD;12756;DICOTEX PFnPE;24,00
PD;12756;DICOTEX PFnPE 500 ml;24,00
PD;12759;;9,80
PD;12759;OSSICLOR 35 WG;1.772,90
PD;12759;OSSICLOR 35 WG 200 gr;8,00
PD;12759;OSSICLOR 35 WG 500 gr;18,00
PD;12759;OSSICLOR 35 WG PFnPE;99,50
PD;12763;PYGRAIN;6.551,00
PD;12768;SPINTOR FLY;20,00
PD;12770;;8,00
PD;12770;ALAR 85 GOLD;10,00
PD;12778;;440,00
PD;12779;;1.659,00
PD;12780;;130,00
PD;12784;;300,00
PD;12788;ADIGOR;1,00
PD;12806;;55,00
PD;12806;FEDOR;758,00
PD;12808;GLOBAL SC;0,50
PD;12813;;13,00
PD;12813;MIRADOR XTRA;585,00
PD;12828;SITOFEX;6,00
PD;12831;;6,00
PD;12831;INSIGNIA;2,00
PD;12837;;66,00
PD;12837;ARIUS SISTEM PLUS;45,00
PD;12837;ARIUS SYSTEM PLUS;426,00
PD;12844;CHECKMATE OFM-F;0,78
PD;12847;EAGLE;20,40
PD;12847;EAGLE PFnPE;12,70
PD;12849;BENPROP PRO;5,00
PD;12850;PRADO;1,00
PD;12855;CRIORAM WG PFnPE;12,00
PD;12855;CRIORAM WG PFnPE 500 g;4,00
PD;12856;CUPRORAM 25 FLOW;34,00
PD;12857;;114,00
PD;12857;PROREX;8,50
PD;12859;;0,86
PD;12859;BORNEO;4,51
PD;12859;BORNEO ACARICIDA 5 ML;0,15
PD;12859;BORNEO PFnPE;0,18
PD;12859;BORNEO PFnPE 40 ml;0,44
PD;12859;BORNEO PFnPE 5 ML;0,05
PD;12860;MILBEKNOCK;2,00
PD;12862;;41,00
PD;12862;CANTUS;58,00
PD;12866;;26,00
PD;12866;COLLIS;134,00
PD;12868;;16,00
PD;12868;BELLIS;41,00
PD;12869;;285,00
PD;12869;SIGNUM;697,00
PD;12878;;852,00
PD;12878;FOLPAN GOLD;7.845,00
PD;12883;;257,00
PD;12883;PROSPER 300 CS;2.690,00
PD;12886;;105,00
PD;12886;KARATHANE STAR;994,00
PD;12888;;182,00
PD;12888;LEPINOX PLUS;184,00
PD;12903;;1,00
PD;12904;;196,00
PD;12916;SACRON 45 WG;90,50
PD;12924;;85,00
PD;12924;JUPITER WG;124,00
PD;12933;;328,00
PD;12933;MOXYL 20 WP;23,00
PD;12940;;499,00
PD;12940;KARATE ZEON 1,5;27,00
PD;12940;KARATE ZEON 1.5;1.307,50
PD;12940;KARATE ZEON 1.5 1 lt;1,00
PD;12949;AZUPEC 80 WG;29,00
PD;12960;;82,00
PD;12960;STARPROP;73,00
PD;12961;;65,00
PD;12961;HEREU;54,00
PD;12972;;200,00
PD;12972;GLYFOS DAKAR;610,00
PD;12994;VIVER ELITE WG;14,50
PD;13005;PROMAG;0,25
PD;13012;;3.040,00
PD;13012;FOLVIT 80 WDG;10,00
PD;13020;;3.305,00
PD;13020;MICRORAM 35 WG;866,00
PD;13025;MYSTIC 250 EW;98,00
PD;13039;;460,00
PD;13049;SULCOGAN;13,00
PD;13055;MACHO;40,00
PD;13061;;116,00
PD;13061;BIOBIT DF;156,00
PD;13062;;45,00
PD;13063;REGULEX 10 SG;0,20
PD;13064;;72,00
PD;13064;VITENE ULTRA SC;430,00
PD;13065;;5,00
PD;13065;DOMARK 125;206,00
PD;13065;DOMARK 125 PFnPE;36,95
PD;13076;;6,00
PD;13076;BRAITEX  PRO;20,00
PD;13081;NISSORUN;1,00
PD;13084;;134,50
PD;13084;TELDOR PLUS;206,30
PD;13084;TELDOR PLUS PFnPE;2,20
PD;13093;;1.623,00
PD;13093;STOMP AQUA;2.526,00
PD;13093;STOMP AQUA 1 lt;2,00
PD;13098;;614,00
PD;13098;ROUNDUP POWER 2.0;29.826,00
PD;13098;ROUNDUP POWER 2.0 5 lt;10,00
PD;13098;ROUNDUP POWER 2.0 PFnPE;4.678,00
PD;13104;ALGOR PLATIN;25,00
PD;13106;;6.348,00
PD;13108;;10,00
PD;13108;CURAME BORDEAUX;1.320,00
PD;13108;CURAME BORDEAUX PFnPE;418,00
PD;13111;;35,00
PD;13111;THIOCUR FORTE;127,00
PD;13116;MEDOR 35 CLASS;88,50
PD;13120;;132,00
PD;13126;;218,00
PD;13126;CABRIO DUO;343,00
PD;13128;;222,00
PD;13128;GOLTIX 50 WG;434,00
PD;13143;;51,00
PD;13143;MEZENE WG;119,00
PD;13149;;300,00
PD;13149;POLTIGLIA MANICA 20 WG;747,00
PD;13149;POLTIGLIA MANICA 20 WG PFnPE;38,50
PD;13150;CURAME 25 WG;147,00
PD;13152;;80,00
PD;13152;OPTIX R DISPERSS;15,00
PD;13153;BANVEL S;11,00
PD;13154;;36,00
PD;13154;MONDAK 480 S;25,00
PD;13156;;35,00
PD;13156;CAMBEL 480 S;60,00
PD;13158;REMEDIER;213,00
PD;13158;REMEDIER PFnPE;10,00
PD;13160;;175,00
PD;13160;FORUM TOP;329,00
PD;13167;;34,00
PD;13168;;6.319,00
PD;13168;LAUDIS;4.470,00
PD;13179;PLAYER COMBI SC;19,00
PD;13186;;6,40
PD;13186;TITUS MAIS EXTRA;34,24
PD;13205;;1.100,00
PD;13205;ZOLFO MANICA SCORREVOLE DOPPIO RAFF;1.620,00
PD;13211;ZOLFO VENTILATO SCORREVOLE 96%;1.550,00
PD;13213;;826,00
PD;13213;R6 ERRESEI ALBIS;2.249,00
PD;13218;;350,00
PD;13218;FINALSAN PLUS;1.110,00
PD;13218;FINALSAN PLUS 10 lt;10,00
PD;13225;;4,00
PD;13225;AGRIDIF 250;16,00
PD;13236;;75,00
PD;13236;BULLET;1.476,00
PD;13242;;22,00
PD;13242;NICOGAN V.O.;1.858,00
PD;13244;;1.625,00
PD;13244;ZOLFO VENTILATO STELLA;7.275,00
PD;13249;;1.275,00
PD;13249;ZOLFO VENTILATO STELLA RAMATO S;1.550,00
PD;13250;ZOLFO VENTILATO STELLA RAMATO B;975,00
PD;13252;PLAYER 250 SC;187,00
PD;13253;;246,00
PD;13253;PLAYER SC;110,00
PD;13254;PLAYER 25 WG;31,00
PD;13255;PLAYER GR;21,00
PD;13255;PLAYER GR 1 kg;1,00
PD;13263;BORDORAM 20 WG;48,60
PD;13267;;9,00
PD;13267;IMPERO;5,75
PD;13285;;287,00
PD;13292;;1.425,00
PD;13298;;72,00
PD;13298;QUANTUM F;66,00
PD;13299;MAGIO';170,00
PD;13313;;60,00
PD;13313;CASPER;108,00
PD;13322;CUPROL S;1,00
PD;13323;;46,10
PD;13323;SULFY 80 WDG;212,00
PD;13323;SULFY 80 WDG PFnPE;18,70
PD;13324;CUPRIZOL S;13,75
PD;13327;;142,60
PD;13327;GRANSTAR ULTRA SX;63,05
PD;13327;GRANSTAR ULTRA SX 50 gr;14,00
PD;13329;;62,00
PD;13329;OMNEX 10 EC;31,00
PD;13335;;150,00
PD;13354;DIFFERENCE;3,00
PD;13354;DIFFERENCE 250 ml;0,25
PD;13356;AGRIZOLE;12,00
PD;13367;;105,00
PD;13367;DIVO;81,75
PD;13370;;20,00
PD;13370;WARRANT 200 SL;44,00
PD;13375;NUPRID 200 SC;4,00
PD;13377;;3,00
PD;13382;;64,50
PD;13382;PERGADO SC;322,50
PD;13386;;253,00
PD;13386;PROSARO;1.297,00
PD;13387;;36,04
PD;13387;FLORAMIX;71,34
PD;13389;;1.601,00
PD;13389;AFFIRM;1.790,00
PD;13391;;232,00
PD;13391;CYTHRIN 50 EC;66,00
PD;13394;IMIDASECT;29,00
PD;13402;LUMA-KL;103,00
PD;13402;LUMA-KL PFnPE;26,00
PD;13409;SILFUR WG;12,00
PD;13430;TENOR SC;4,25
PD;13440;SATEL;1,00
PD;13447;;0,33
PD;13447;HELMSTAR 75 WG;10,35
PD;13451;;16,00
PD;13451;SPARVIERO;37,00
PD;13455;;720,00
PD;13455;ANTIGRAM GOLD;2.105,00
PD;13466;;321,00
PD;13466;SPOTLIGHT PLUS;171,00
PD;13468;CLINER;82,60
PD;13468;CLINER PFnPE 100 ml;0,50
PD;13468;CLINER PFnPE 250 ml;3,00
PD;13471;NICOZEA OD;30,00
PD;13472;ALIEN;319,00
PD;13477;TOREADOR;0,25
PD;13485;FOLPEC 80 WG ADVANCE;1.040,00
PD;13486;JUDO;69,00
PD;13489;;42,50
PD;13489;CYMBAL;84,00
PD;13500;CIPREN 10 WG;20,00
PD;13505;CLIVIS DUO;55,00
PD;13521;HELIOCUIVRE S;75,00
PD;13540;QUASAR R FLOW;211,00
PD;13542;FANTIC M NC;12,00
PD;13546;;445,00
PD;13547;MEXIL ORO MZ WG;527,00
PD;13552;;27,50
PD;13552;ZOLVIS 80 SECTOR;2.449,50
PD;13552;ZOLVIS 80 SECTOR PFnPE;1.485,00
PD;13560;FORZA;30,00
PD;13576;;328,00
PD;13576;RAMEPLANT WG;216,80
PD;13576;RAMEPLANT WG PFnPE;49,00
PD;13578;RAME CAFFARO BLU WG NEW;1.853,00
PD;13581;TIOGEL 80 WDG;74,00
PD;13585;;145,00
PD;13585;SOLOFOL;20,00
PD;13586;;222,50
PD;13586;VERDERAME 20 WG;323,00
PD;13586;VERDERAME 20 WG PFnPE;5,00
PD;13592;;28,00
PD;13592;VOLARE;54,00
PD;13635;POLTIGLIA 20 PB MANICA;279,00
PD;13635;POLTIGLIA 20 PB MANICA 1 kg;1,00
PD;13637;;75,00
PD;13637;PERGADO F;20,00
PD;13639;;1,00
PD;13639;ACRAMITE 480 SC;6,50
PD;13640;IMPRINT;0,75
PD;13647;NEORAM BLU WG PFnPE;19,50
PD;13648;;311,00
PD;13651;SPECTRO;10,00
PD;13667;AFIDANE 200 SL;1,00
PD;13687;BURT;5,00
PD;13689;;16,50
PD;13689;FLINT MAX;26,00
PD;13691;TRIDAN COMBI T;289,00
PD;13693;BACILLUS CHEMIA;5,00
PD;13693;BACILLUS CHEMIA PFnPE;1,00
PD;13698;;189,50
PD;13698;VIVANDO;306,25
PD;13700;ATLANTIS PRO;27,00
PD;13709;;29,00
PD;13709;U 46 PRATI;60,00
PD;13711;;487,00
PD;13716;CAPTAN ARVESTA 80 WG;30,00
PD;13719;THIAMON 80 PLUS;350,00
PD;13736;;146,25
PD;13736;TRACE;176,25
PD;13741;SELECTA DISPERSS;35,00
PD;13742;;11,00
PD;13743;KUKAR 22;1,00
PD;13765;SHERPA 100 EW;17,00
PD;13771;;208,00
PD;13771;NIMROD 250 EW;240,00
PD;13784;RIVIERA MZ;64,00
PD;13785;;10,00
PD;13785;QUANTUM MZ;41,00
PD;13786;;10,00
PD;13786;QUANTUM R;35,00
PD;13787;RIVIERA R;261,00
PD;13789;PRIMERO;283,00
PD;13791;GEATER-STAR;25,00
PD;13791;GEATER-STAR PFnPE;12,00
PD;13792;;84,00
PD;13792;STABILAN;336,00
PD;13794;;43,00
PD;13794;SPADA WDG;34,00
PD;13796;CELL;1,00
PD;13801;TOUCHDOWN HOBBY PFnPE;4,25
PD;13809;;65.900,00
PD;13809;FORCE ULTRA;57.900,00
PD;13812;NOTO 40 OD;50,00
PD;13815;;5,00
PD;13815;TUTOR 18-15;48,50
PD;13815;TUTOR 18-15 PFnPE;1,20
PD;13817;ALIAL WG;10,00
PD;13820;;76,00
PD;13820;BAYTEROID 25 EC;132,00
PD;13823;;2,00
PD;13823;ALVERDE;5,61
PD;13838;XEDAVIR;7,50
PD;13841;;4.408,00
PD;13841;FOCUS ULTRA;3.321,00
PD;13843;;328,00
PD;13843;ZELIG 480 EC;159,00
PD;13852;DIQUA;200,00
PD;13876;APACHE;54,00
PD;13885;;567,00
PD;13888;FANTIC F NC WG;315,00
PD;13895;;125,00
PD;13895;SAVIRAN STAR;275,00
PD;13899;;0,50
PD;13905;;24,00
PD;13905;BANJO;154,00
PD;13913;;110,00
PD;13925;;0,50
PD;13926;;24,50
PD;13926;SPONSOR;15,50
PD;13927;ZAMIR 18;5,00
PD;13930;MARINS 200 CLASS;2,00
PD;13955;MITIGREEN;54,00
PD;13981;;194,00
PD;13981;CORAGEN;443,60
PD;13983;;44,00
PD;13983;HUSSAR MAXX PRO;15,00
PD;13998;PYRUS 400 SC;6,10
PD;14005;;2.536,00
PD;14005;CLORTOSIP 500;319,00
PD;14005;CLORTOSIP 500  SC;170,00
PD;14005;CLORTOSIP 500 SC;1.983,00
PD;14005;CLORTOSIP 500SC;18,00
PD;14020;LIDAL;39,00
PD;14021;BREK DUO;45,00
PD;14024;PERFIL 10 WP;1,00
PD;14042;SUPRAFOS EC;27,00
PD;14052;;8,00
PD;14058;;65,25
PD;14058;FEINZIN 70 DF;759,25
PD;14062;;194,00
PD;14062;ZOXIUM 240 SC;300,00
PD;14074;TRINEX 250 EW;0,30
PD;14077;;250,00
PD;14077;CHAMP 20 DF;250,00
PD;14098;;2.240,00
PD;14099;ASPOR WDG;1.190,00
PD;14100;;11,50
PD;14100;KANEMITE;1,00
PD;14101;;1.998,00
PD;14101;CARAMBA;112,00
PD;14102;;230,00
PD;14102;BORDOFLOW NEW;4.485,00
