Prodotti fitosanitari venduti nell'anno 2016 (fonte dati: Autorità regionale competente, dichiarazioni di vendita p.f. 2016, art. 16 D.Lgs. 150/2012).;;;;;
Provincia;N. Reg. ; Prodotto fitosanitario venduto;Quantità (Kg o litri);;
VR;1936;LIQUIZOL M X LT.10;330,00;;
VR;1936;LIQUIZOL M X LT.1;37,00;;
VR;2191;WETTING PLUS;439,00;;
VR;2249;MALERBANE PRATI 400;106,00;;
VR;2249;MALERBANE PRATI x 1 lt;12,00;;
VR;2259;PASTA LUMACHICIDA IN GRANI;142,50;;
VR;2260;GASTROTOX E;540,00;;
VR;2260;GASTROTOX E KG.5-CLP-;280,00;;
VR;2260;GASTROTOX E X KG.5;60,00;;
VR;2260;GASTROTOX E KG.1 -CLP-;8,00;;
VR;2272;SILLIM;207,50;;
VR;2307;VECTOR;6.377,00;;
VR;2307;VECTOR x 20 lt;4.270,00;;
VR;2307;VECTOR x 5 lt;2.865,00;;
VR;2307;VECTOR x 1 lt;997,00;;
VR;2307;VECTOR DA LT. 5x4;925,00;;
VR;2307;VECTOR DA LT. 20;900,00;;
VR;2307;VECTOR DA LT. 1x10;131,00;;
VR;2307;;90,00;;
VR;2340;STOMP 330-E X LT.1;6,00;;
VR;2353;BONALAN;3.813,00;;
VR;2353;BONALAN x 1 lt;439,00;;
VR;2353;BONALAN REG.02353 LT.1-CLP-;323,00;;
VR;2353;BONALAN REG.02353 LT.5-CLP-;305,00;;
VR;2353;BONALAN x 3  (+ KERB FLO X 1,5);72,00;;
VR;2353;BONALAN REG.2353 LT.3-CLP-;45,00;;
VR;2368;PRATI SPECIAL;30,00;;
VR;2518;ACTELLIC 2P;13,00;;
VR;2520;ACTELLIC 50 x 1 lt (n.reg.02520);7,00;;
VR;2520;ACTELLIC;2,00;;
VR;2525;LUMACID AGRO;160,00;;
VR;2603;ESCACIDE;92,00;;
VR;2634;BUGGY;13.587,00;;
VR;2634;BUGGY LT.20-CLP-;1.040,00;;
VR;2732;GOLTIX;981,00;;
VR;2732;GOLTIX x 5 kg (70%);265,00;;
VR;2732;GOLTIX x 1 kg (70%);110,00;;
VR;2896;TETROSSIL x 25 kg;2.470,00;;
VR;2896;TETROSSIL;25,00;;
VR;2923;TIOVIT JET;256.388,00;;
VR;2923;TIOVIT JET DA KG. 25;112.650,00;;
VR;2923;TIOVIT JET GD x 25 kg;57.450,00;;
VR;2923;TIOVIT JET X KG.25;26.850,00;;
VR;2923;TIOVIT JET KG.25-CLP-;4.000,00;;
VR;2923;TIOVIT JET DA KG. 10;2.860,00;;
VR;2923;TIOVIT JET KG.10-CLP-;960,00;;
VR;2923;TIOVIT JET KG.10;540,00;;
VR;2923;TIOVIT JET DA KG. 1x10;122,00;;
VR;2923;TIOVIT JET KG.1 -CLP-;98,00;;
VR;2923;TIOVIT JET GD x 1 kg;17,00;;
VR;2923;TIOVIT JET 1 KG;2,00;;
VR;2983;NIMROD;1,50;;
VR;2995;ESCARTOX;2.807,70;;
VR;2995;ZAPI LUMACHICIDA ORTO ESCARTOX KG 1;871,00;;
VR;2995;ZAPI LUMACHICIDA META KG.5 (al kg.);780,00;;
VR;2995;ZAPI LUMACHICIDA ORTO ESCARTOX GR50;294,50;;
VR;3065;OLIOCIN;17.977,00;;
VR;3065;OLIOCIN DA LT. 25;3.875,00;;
VR;3065;OLIOCIN x 25 lt;650,00;;
VR;3065;OLIOCIN X LT.25;600,00;;
VR;3065;BAYER OLIOCIN LT 1;346,00;;
VR;3065;OLIOCIN GIRDINO 100 ML;18,00;;
VR;3065;BAYER OLIOCIN EW 250 ML;6,00;;
VR;3082;OLEOTER ESTATE;6.654,25;;
VR;3082;OLEOTER ESTATE X LT.5;30,00;;
VR;3102;OLEOTER;19.381,25;;
VR;3102;OLEOTER X LT.25;2.475,00;;
VR;3102;OLEOTER X LT.5;685,00;;
VR;3102;;175,00;;
VR;3126;CUPRIZOL;435,00;;
VR;3141;CUTHIOL X LT.10;1.690,00;;
VR;3141;CUTHIOL;42,00;;
VR;3141;CUTHIOL X LT.1;8,00;;
VR;3163;U 46 M STAR;64,00;;
VR;3182;AFITIN L;1.059,00;;
VR;3188;POLTIGLIA 20 PB;18,00;;
VR;3219;CARAKOL AGRO;2.172,00;;
VR;3219;KOL CARAKOL AGRO KG.1;599,00;;
VR;3219;CARAKOL AGRO DA KG. 1x20;52,00;;
VR;3313;ARAGOL L 40 ST;159,00;;
VR;3313;ARAGOL L 40 X LT.5;55,00;;
VR;3313;ARAGOL L 40 X LT.1;20,00;;
VR;3313;ARAGOL L40 ST REG.03313 LT.1-CLP-;2,00;;
VR;3343;U 46 M CLASS;493,00;;
VR;3343;U46 M-CLASS X LT.1;248,00;;
VR;3343;U 46 M CLASS x 1 lt;192,00;;
VR;3343;U46 M CLASS;181,00;;
VR;3366;ROGATOX EC;84,00;;
VR;3366;ROKAR 400 ST;24,00;;
VR;3397;ROGOR x 1;148,00;;
VR;3412;SYLLIT 65;694,00;;
VR;3412;SYLLIT 65 DA KG. 1x10 (Xn);667,00;;
VR;3412;SYLLIT 65 X KG.1;328,00;;
VR;3468;DACOL L 40 ST;2.305,00;;
VR;3486;TRISCABOL DG;91,00;;
VR;3503;AGRUMIN;146,20;;
VR;3519;METAMBANE;211,00;;
VR;3519;METAMBANE x 1 lt;41,00;;
VR;3553;CURZATE;57,00;;
VR;3553;CURZATE DA KG. 1x10;27,00;;
VR;3553;CURZATE KG.1;2,00;;
VR;3553;CURZATE  KG.1 -CLP-;1,00;;
VR;3628;CUPROCAFFARO WP X KG.1;1.104,00;;
VR;3628;CUPROCAFFARO;376,00;;
VR;3640;CUPROSTAR;2.234,00;;
VR;3640;CUPROSTAR DA LT. 10;390,00;;
VR;3658;SIPCAMOL E;126,50;;
VR;3754;BAGNANTE SARIAF;5.858,00;;
VR;3754;BAGNANTE SARIAF X LT.5;200,00;;
VR;3754;BAGNANTE SARIAF X LT.20;20,00;;
VR;3767;FENOXILENE MAX;1.400,00;;
VR;3767;FENOXILENE MAX LT.1-CLP-;1,00;;
VR;3767;FENOXILENE MAX LT.1;1,00;;
VR;3771;ROVRAL WG;1.238,00;;
VR;3771;ROVRAL WG x 1 kg;596,00;;
VR;3771;ROVRAL WG REG.03771 KG.1 -CLP-;503,00;;
VR;3771;ROVRAL WG X KG.1;120,00;;
VR;3771;ROVRAL WG DA KG. 1x10 (Xn);14,00;;
VR;3779;VAPAM;176.740,00;;
VR;3779;VAPAM 470 x 1000 lt;1.000,00;;
VR;3793;DITHANE M - 45;825,00;;
VR;3793;DITHANE M-45;243,00;;
VR;3800;CRITTAM WG x 20 kg;6.540,00;;
VR;3800;CRITTAM WG x 5 kg;2.830,00;;
VR;3800;CRITTAM WG;1.316,00;;
VR;3800;CRITTAM WG x 1 kg;488,00;;
VR;3800;CRITTAM WG X KG.5;60,00;;
VR;3800;CRITTAM WG X KG.1;5,00;;
VR;3859;DURSBAN REG.03859 LT.5 -CLP-;95,00;;
VR;3859;DURSBAN;28,00;;
VR;3859;DURSBAN REG.03859 LT.1;8,00;;
VR;3859;DURSBAN REG.03859 LT.1-CLP-;3,00;;
VR;3861;ROTIOFEN GOLD x 1 lt;62,00;;
VR;4011;PIRETRIN;0,40;;
VR;4012;RELDAN 22;6.950,90;;
VR;4012;RELDAN 22 DA LT. 5x4;1.755,00;;
VR;4012;RELDAN 22 DA LT. 1x10;810,00;;
VR;4012;RELDAN 22 X LT.5;235,00;;
VR;4012;RELDAN 22 x 1 lt;145,00;;
VR;4012;RELDAN 22 X LT.1;89,00;;
VR;4012;RELDAN 22 x 5 lt;50,00;;
VR;4012;RELDAN 22 x 0,250 lt;13,25;;
VR;4012;RELDAN 22 LT.1;3,00;;
VR;4190;TETRASOL 80;2.580,00;;
VR;4199;PENNCOZEB DG x 20 kg;20.440,00;;
VR;4199;PENNCOZEB DG DA KG. 20 (Xn);8.360,00;;
VR;4199;PENNCOZEB DG;5.186,00;;
VR;4199;PENNCOZEB DG REG.04199 KG.20-CLP-;2.000,00;;
VR;4199;PENNCOZEB DG DA KG. 10 (Xn);1.900,00;;
VR;4199;PENNCOZEB DG X KG.20;620,00;;
VR;4199;PENNCOZEB DG x 25 kg;475,00;;
VR;4199;PENNCOZEB DG REG.04199 KG.10-CLP-;470,00;;
VR;4199;PENNCOZEB DG x 10 kg;290,00;;
VR;4199;PENNCOZEB DG x 1 kg;109,00;;
VR;4199;PENNCOZEB DG REG.04199 KG.1-CLP-;28,00;;
VR;4228;ROGOR 400 ST x 1 lt;3.894,00;;
VR;4228;ROGOR 400 ST;1.579,50;;
VR;4228;ROGOR 400 ST LT.5-CLP-;335,00;;
VR;4228;ROGOR 400 ST LT.1-CPL-;192,00;;
VR;4228;ROGOR 400 ST DA LT. 1x12;66,00;;
VR;4228;ROGOR L 20 LT.1 -CLP-;2,00;;
VR;4275;ACUPRICO 500;70,00;;
VR;4292;ZOLVIS 80 MICRO;7.825,00;;
VR;4326;ROGOR L 40 ST;1.426,00;;
VR;4326;ROGOR L 40 ST x 1 lt;656,00;;
VR;4326;ROGOR L 40 ST DA LT. 1x12 (Xn);653,00;;
VR;4326;ROGOR L 40 ST DA LT.10 (Xn);100,00;;
VR;4326;ROGOR L40 X LT.10;40,00;;
VR;4426;DECIS;3,00;;
VR;4426;DECIS REG.4426 LT.1;2,00;;
VR;4426;DECIS 10 ML;0,80;;
VR;4461;IMIDAN WDG;1.172,00;;
VR;4461;IMIDAN WDG x 1 kg;220,00;;
VR;4461;IMIDAN WDG x 5 kg;195,00;;
VR;4552;DITHANE DG NEOTEC;730,00;;
VR;4552;;140,00;;
VR;4552;DITHANE DG NEOTEC REG.04552 KG.10;20,00;;
VR;4579;DISERBONE E54;12,00;;
VR;4686;DIMILIN 25 P.B.;23,00;;
VR;4710;ALIETTE;2.818,60;;
VR;4710;ALIETTE DA KG. 6;180,00;;
VR;4710;ALIETTE KG.1-CLP-;161,00;;
VR;4710;BAYER ALIETTE 250 GR;49,00;;
VR;4710;ALIETTE x 1 kg;18,00;;
VR;4833;FANDANGO 360 SL;14,00;;
VR;4896;RIGENAL P;25,95;;
VR;5053;ACTELLIC 5;80,00;;
VR;5152;TIOSPOR WG;25.281,00;;
VR;5152;TIOSPOR WG X KG.1;108,00;;
VR;5154;ARPEL TRIPLO BLU;5,00;;
VR;5228;CARAKOL;236,00;;
VR;5228;CARAKOL 500G;31,00;;
VR;5292;FIXORMON;2,00;;
VR;5295;FITONEX;1,00;;
VR;5299;MIBIOL;296,00;;
VR;5299;ZAPI MIBIOL COCCINIGLIA INV. 1 LT.;74,00;;
VR;5299;ZAPI MIBIOL COCCINIGLIA INV. 500 ML;2,00;;
VR;5343;LIMASANEX;23,00;;
VR;5349;GI - TRE;0,14;;
VR;5381;MANCOZEB PLUS 80 WP;2.325,00;;
VR;5414;RADICANTE POLVERE TALEE LEGNOSE;2,10;;
VR;5467;METADENE;67,00;;
VR;5512;DREAM;12,00;;
VR;5581;GIBBERELLINA CIFO;6,40;;
VR;5581;GIBBERELLINA ATUCCIO GR.50;2,10;;
VR;5708;TERRAZOLE 25%EC REG.5708 LT.1;20,00;;
VR;5708;TERRAZOLE 25% EC;8,00;;
VR;5755;TILT 25 EC;11,00;;
VR;5755;TILT 25EC REG.05755 ML.500-CLP-;6,00;;
VR;5755;TILT 25EC REG.5755 ML.500;3,50;;
VR;5755;TILT 25 EC x 0,5 lt;2,00;;
VR;5758;GALBEN R 4-33 BLU;1.820,00;;
VR;5796;GARLON;658,00;;
VR;5796;GARLON x 1;63,00;;
VR;5980;FITOP 80;23,00;;
VR;6037;TECTO SC LT.1-CLP-;1,00;;
VR;6136;GERMON L;97,00;;
VR;6136;GERMON L DA LT. 1;16,00;;
VR;6162;DE - SPROUT;18.000,00;;
VR;6162;DE-SPROUT x 1000 lt;16.000,00;;
VR;6162;DE-SPROUT LT.1000-CLP-;15.000,00;;
VR;6162;DE-SPROUT LT.10;980,00;;
VR;6221;IPIRON 45 SC;20,00;;
VR;6277;VYDATE 5G;450,00;;
VR;6298;FASTAC;17,00;;
VR;6321;STIMOLANTE 66F;87,00;;
VR;6321;66 F DA ML. 1000 STIMOLANTE;13,00;;
VR;6321;STIMOL 66 F x 1 lt;5,20;;
VR;6321;STIMOLANTE 66F X LT.1;1,00;;
VR;6322;OBSTHORMON 24A;479,00;;
VR;6322;OBSTHORMON 24 A;287,00;;
VR;6322;OBSTHORMON 24 A DA LT. 1x12;94,00;;
VR;6322;OBSTORMON 24 A x 1 lt;33,50;;
VR;6322;OBSTHORMON 24A X LT.1;19,00;;
VR;6324;MAXCEL;570,00;;
VR;6324;MAXCEL 2 SL x 2 lt;406,00;;
VR;6324;MAXCEL 2SL X LT.2;62,00;;
VR;6324;MAXCEL x 2 lt;4,00;;
VR;6376;ANTISCHIUMA SCHAUMSTOP;7,80;;
VR;6389;DUECI-FITO RADICANTE;3,80;;
VR;6401;MONDAK 21 S;47,00;;
VR;6401;MONDAK 21 S LT.1;13,00;;
VR;6428;GOAL 2 XL X LT.1;1,00;;
VR;6437;ETHREL;164,00;;
VR;6437;ETHREL DA LT. 1x12 (Xn);51,00;;
VR;6437;ETHREL X LT.1;4,00;;
VR;6437;"ETHREL ""NUOVA ETICH."" x 1 lt";3,00;;
VR;6505;NOKAD;6,25;;
VR;6555;K-OBIOL ULV 6;15,00;;
VR;6556;K-OBIOL DP2;222,00;;
VR;6556;K-OBIOL DP2 x 1 kg;122,00;;
VR;6557;K-OBIOL EC 25;133,00;;
VR;6557;K-OBIOL EC 25 X 1;5,00;;
VR;6674;AFALON DS;3.047,00;;
VR;6674;AFALON DS x 1 lt;829,00;;
VR;6674;AFALON DS DA LT. 1x12 (T);11,00;;
VR;6674;AFALON DS REG.06674 LT.1-CLP-;4,00;;
VR;6674;AFALON DS REG.06674 LT.1;3,00;;
VR;6704;TIOLENE 80 WG;1,00;;
VR;6751;RASEN FLORANID;15,00;;
VR;6766;BUTISAN S;176,00;;
VR;6766;BUTISAN S DA LT. 1x10;36,00;;
VR;6766;BUTISAN S x 1 lt;1,00;;
VR;6816;NU BAIT;1,00;;
VR;6873;IDRORAME 193;243,00;;
VR;6945;TOPAS 10 EC;759,29;;
VR;6945;TOPAS 10 EC x 1 lt;186,00;;
VR;6945;TOPAS 10 EC LT.1-CLP-;59,00;;
VR;6945;TOPAS 10 EC DA LT. 0,250x20;22,75;;
VR;6945;TOPAS 10 EC DA LT. 1x12;12,00;;
VR;6945;TOPAS 10 EC ML.250;7,00;;
VR;6945;TOPAS 10 EC X LT.1;3,00;;
VR;6945;TOPAS 10EC ML.250-CLP-;1,25;;
VR;6945;TOPAS 10 EC x 0,25 lt;0,75;;
VR;6945;TOPAS 10EC;0,40;;
VR;6955;METACID;13,00;;
VR;6956;TARGA FLO;474,00;;
VR;6956;TARGA FLO x 1 lt;167,00;;
VR;6956;TARGA FLO LT.5-CLP-;125,00;;
VR;6956;TARGA FLO LT.1-CLP-;25,00;;
VR;6978;BETTER 400;180,00;;
VR;6978;BETTER 400 LT.5;95,00;;
VR;6978;BETTER 400 x 5 lt;30,00;;
VR;7020;BAGNANTE CIFO;403,00;;
VR;7024;ZOLVIS SC;3,00;;
VR;7053;PASTA CAFFARO NC;181,00;;
VR;7053;PASTA CAFFARO NC X LT.1;24,00;;
VR;7055;PASTA CAFFARO BLU;2.024,50;;
VR;7055;PASTA CAFFARO BLU X LT.17,5;507,50;;
VR;7055;PASTA CAFFARO BLU LT.17,5-CLP-;192,50;;
VR;7066;MATACAR;1,00;;
VR;7101;LIMAVAL;160,50;;
VR;7101;LIMAVAL KG. 1x15;90,00;;
VR;7101;LIMAVAL KG. 5;45,00;;
VR;7368;TURFENE L x 1 lt;101,00;;
VR;7368;TURFENE L;22,50;;
VR;7369;SYLLIT FLO;75,79;;
VR;7369;BAYER SYLLIT FLO 250 ML;35,00;;
VR;7370;TETRASOL LIQUIDO;5.054,00;;
VR;7379;VENZAR;88,00;;
VR;7379;VENZAR x 0,500 S.I.(5 x 0,100);18,00;;
VR;7379;VENZAR GR.500 -CLP-;0,50;;
VR;7390;CHIPCO GREEN;40,00;;
VR;7401;POLTIGLIA CAFFARO 20 DF NEW;224,60;;
VR;7401;POLTIGLIA CAFFARO 20 DF NEW KG.1;7,00;;
VR;7411;DIRAGER;24,00;;
VR;7411;DIRAGER ML. 500 FITOREGOLATORE;6,00;;
VR;7411;DIRAGER x 0,5 lt;1,85;;
VR;7454;ORMONE AG COMPRESSE;46,75;;
VR;7454;ORMON AG COMPRESSE;9,70;;
VR;7483;DEVRINOL F;575,00;;
VR;7483;DEVRINOL F x 1 lt;193,00;;
VR;7483;DEVRINOL-F LT.1;12,00;;
VR;7483;DEVRINOL-F LT.1 -CLP-;8,00;;
VR;7530;BIOLID E;75,00;;
VR;7530;BIOLID E X LT.5;10,00;;
VR;7534;ROYAL MH;10.320,00;;
VR;7534;ROYAL MH LT.20;20,00;;
VR;7535;ROYAL MH  STAR;5.300,00;;
VR;7541;APOLLO SC;38,12;;
VR;7541;APOLLO SC x 0,5 lt;10,50;;
VR;7541;APOLLO SC FALC X LT. 0,500;4,00;;
VR;7541;APOLLO SC DA LT. 0,500x10;2,00;;
VR;7543;ERBITOX COMBI x 1 lt;27,00;;
VR;7550;ZETA 80;3,80;;
VR;7555;KLARTAN 20 EW;101,72;;
VR;7555;KOL KLARTAN 20EW ML.1 8F;0,07;;
VR;7581;ZELIG;35,00;;
VR;7597;ENERGIL 100 A;7,00;;
VR;7608;DASKOR REG.07608 LT.1-CLP-;847,00;;
VR;7608;DASKOR x 1 lt;419,00;;
VR;7608;DASKOR DA LT. 1x12 (Xn);110,00;;
VR;7608;DASKOR;99,00;;
VR;7611;ENOVIT METIL FL;10.619,00;;
VR;7611;ENOVIT METIL FL x 1 lt;2.880,00;;
VR;7611;ENOVIT METIL FL DA LT.5x4 (Xn);1.020,00;;
VR;7611;ENOVIT METIL FL DA LT.1x10(Xn);404,00;;
VR;7611;ENOVIT METIL FL X LT.1;232,00;;
VR;7611;ENOVIT METIL FL x 5 lt;195,00;;
VR;7611;ENOVIT METIL FL X LT.5;170,00;;
VR;7611;;80,00;;
VR;7611;ENOVIT METIL FL REG.07611 LT.1-CLP-;76,00;;
VR;7611;ENOVIT METIL FL REG.07611 LT.1;26,00;;
VR;7700;MATACAR FL;124,80;;
VR;7700;MATACAR FL x 0,2 lt;11,00;;
VR;7700;MATACAR FL ML.200-CLP-;9,80;;
VR;7700;MATACAR FL DA LT 0,200x10;5,60;;
VR;7736;ZOLFO SCORREVOLE TRIVENTILATO 95% S;400,00;;
VR;7737;ZOLFO DOPPIO VENTILATO SCORREVOLE 95% S;1.125,00;;
VR;7764;TIOLENE;315,10;;
VR;7764;TIOLENE ANTIOIDICO;1,80;;
VR;7767;ACARISTOP 20 SC;0,08;;
VR;7845;TMTD 50 SC;803,00;;
VR;7876;PIRIMOR 17,5;870,00;;
VR;7876;PIRIMOR 17,5 DA KG. 5x4 (Xn);315,00;;
VR;7876;PIRIMOR 17,5 x 1 (n.reg.min.7876);185,00;;
VR;7876;PIRIMOR 17,5 DA KG. 1x12 (Xn);73,00;;
VR;7876;PIRIMOR 17,5 x 1 (n.reg.min. 7876);69,00;;
VR;7876;PIRIMOR 17,5 X KG.1;53,00;;
VR;7876;PIRIMOR 17,5 REG.07876 KG.1 -CLP-;8,00;;
VR;7876;PIRIMOR 17,5 REG.07876 KG.5 -CLP-;5,00;;
VR;7889;NURELLE D;36,00;;
VR;7889;NURELLE D  x 1;36,00;;
VR;7889;NURELLE D REG.7889 LT.1;11,00;;
VR;7889;NURELLE D DA LT. 1x12 (Xn);1,00;;
VR;7916;POLYRAM DF;34.198,00;;
VR;7916;POLYRAM DF x 25 kg;15.600,00;;
VR;7916;POLYRAM DF DA KG. 25;5.350,00;;
VR;7916;POLYRAM DF X KG.2;4.986,00;;
VR;7916;POLYRAM DF X KG.25;1.325,00;;
VR;7916;POLYRAM DF X KG.10;1.180,00;;
VR;7916;POLYRAM DF KG.25 -CLP-;1.000,00;;
VR;7916;POLYRAM DF DA KG. 10;650,00;;
VR;7916;;368,00;;
VR;7916;POLYRAM DF KG.2-CLP-;286,00;;
VR;7916;POLYRAM DF x 2 kg (+ FORUM 50 WP);88,00;;
VR;7916;POLYRAM DF X KG.5;30,00;;
VR;7916;POLYRAM DF X KG.1;10,00;;
VR;7916;POLYRAM DF DA KG. 2x5;6,00;;
VR;7919;TOUCHDOWM;13.643,00;;
VR;7919;TOUCHDOWN x 20 lt;10.100,00;;
VR;7919;TOUCHDOWN LT.20 -CLP-;7.040,00;;
VR;7919;TOUCHDOWN;1.872,00;;
VR;7919;TOUCHDOWN LT.5-CLP-;215,00;;
VR;7919;TOUCHDOWN x 5 lt;145,00;;
VR;7919;TOUCHDOWN LT.5;20,00;;
VR;7919;TOUCHDOWN LT.1 -CLP-;6,00;;
VR;7919;TOUCHDOWN LT.1;6,00;;
VR;7922;OPALENE;826,00;;
VR;7930;KERB FLO;67,50;;
VR;7930;KERB FLO x 1,5 (+BONALAN X 3);33,00;;
VR;7930;KERB FLO REG.7930 LT.1,5 -CLP-;22,50;;
VR;7957;ROVRAL PLUS;1.093,00;;
VR;7957;ROVRAL PLUS REG.07957 LT.1 -CLP-;500,00;;
VR;7957;ROVRAL PLUS DA LT. 1x10 (Xn);459,00;;
VR;7957;ROVRAL PLUS x 1 lt;360,00;;
VR;7958;RONSTAR FL;2.251,00;;
VR;7958;RONSTAR FL x 5 lt;1.325,00;;
VR;7958;RONSTAR FL x 1 lt;139,00;;
VR;7958;RONSTAR FL LT.5-CLP-;60,00;;
VR;7958;RONSTAR FL LT.1-CLP-;43,00;;
VR;7958;RONSTAR FL DA LT. 1x12;21,00;;
VR;7958;RONSTAR FL LT.1;3,00;;
VR;7961;RIZOLEX GOLD;1.395,00;;
VR;7961;RIZOLEX  GOLD;1.011,00;;
VR;7961;RIZOLEX GOLD x 1 kg;329,00;;
VR;7961;RIZOLEX GOLD KG.1 -CLP-;65,00;;
VR;7961;RIZOLEX GOLD X KG.1;1,00;;
VR;7965;TRIGARD 75 WP;0,55;;
VR;7971;STARANE 21;1,00;;
VR;7984;STRATOS;119,00;;
VR;7984;STRATOS x 5 lt;10,00;;
VR;7989;;210,00;;
VR;8001;AGRO-PYR;3,10;;
VR;8023;SUMIALFA ECHO;323,25;;
VR;8028;CALARIS x 1 lt;129,00;;
VR;8028;CALARIS;1,00;;
VR;8054;METIS ECHO x 1 lt;37,00;;
VR;8067;AGRIGOLF C;2,00;;
VR;8067;AGRIGOLF;1,00;;
VR;8102;MERPAN 80 WDG;27.723,00;;
VR;8102;MERPAN 80 WDG x 5 kg;12.380,00;;
VR;8102;MERPAN 80 WDG DA KG. 5x4 (Xn);6.225,00;;
VR;8102;MERPAN 80 WDG X KG.1;2.456,00;;
VR;8102;MERPAN 80 WDG X KG.5;1.565,00;;
VR;8102;MERPAN 80 WDG x 1 kg;260,00;;
VR;8102;MERPAN 80 WDG DA KG. 1x10 (Xn);119,00;;
VR;8102;MERPAN 80 WDG REG.08102 KG.5-CLP-;15,00;;
VR;8102;MERPAN 80 WDG REG.08102  KG.5;5,00;;
VR;8106;CIMOZEB;451,00;;
VR;8117;BASTA 200;24.620,00;;
VR;8117;BASTA 200 x 15 lt;5.205,00;;
VR;8117;BASTA 200 x 5 lt;4.560,00;;
VR;8117;BASTA 200 DA LT. 5x4 (T);1.690,00;;
VR;8117;;875,00;;
VR;8117;BASTA 200 DA LT. 15 (T);795,00;;
VR;8117;BASTA 200 X LT.15;315,00;;
VR;8117;BASTA 200 X LT.5;255,00;;
VR;8130;TITUS;0,11;;
VR;8146;GALLERY;152,50;;
VR;8146;GALLERY x 0,5 lt;106,00;;
VR;8146;GALLERY DA LT. 0,500x20;20,00;;
VR;8146;GALLERY DA LT. 5x4;15,00;;
VR;8146;;10,00;;
VR;8146;GALLERY X LT.0,500;9,50;;
VR;8153;SIGMA 52 DF;9,30;;
VR;8155;CATOR;696,00;;
VR;8156;DEVOX;230,00;;
VR;8157;ZETARAM 20 L;30,00;;
VR;8157;ZETARAM 20L X LT.1;2,00;;
VR;8184;CHALLENGE;2.667,00;;
VR;8184;CHALLENGE x 5 lt;1.070,00;;
VR;8184;CHALLENGE REG.08184 LT.1-CLP-;287,00;;
VR;8184;CHALLENGE REG.08184 LT.5-CLP-;200,00;;
VR;8184;CHALLENGE x 1 lt;198,00;;
VR;8184;CHALLENGE REG.08184 LT.1;27,00;;
VR;8184;CHALLENGE DA LT. 5x4 (Xn);15,00;;
VR;8184;CHALLENGE DA LT. 1x12 (Xn);12,00;;
VR;8189;FORCE;78.450,00;;
VR;8189;FORCE x 10 kg;23.240,00;;
VR;8189;FORCE REG.8189 KG.10- CLP-;7.020,00;;
VR;8189;FORCE X KG.10;2.570,00;;
VR;8189;FORCE DA KG. 10 (Xn);1.850,00;;
VR;8189;FORCE REG.8189 KG.10;720,00;;
VR;8201;GLISTER;528,25;;
VR;8207;LONTREL 75 G;0,70;;
VR;8207;LONTREL 75G x 100 gr;0,40;;
VR;8225;BLUE SHIELD x 10 kg;1.060,00;;
VR;8229;RAPAX;173,80;;
VR;8284;MICOSPOR MGD;570,00;;
VR;8309;TECTO 20 S;5,00;;
VR;8320;DELFIN x 1 kg;77,00;;
VR;8320;DELFIN;20,00;;
VR;8340;TOPAS 10 WDG;12,00;;
VR;8340;TOPAS 10 WDG X KG.1;2,00;;
VR;8351;Z.M. 75 DG;840,00;;
VR;8376;ARIANE DUE x 5 lt;1.780,00;;
VR;8376;ARIANE DUE x 1 lt;233,00;;
VR;8376;ARIANE II;196,00;;
VR;8376;ARIANE II DA LT. 5x4;90,00;;
VR;8376;ARIANE II DA LT. 1x10;22,00;;
VR;8377;GLIFOSIM;0,50;;
VR;8382;ROUNDUP BIOFLOW;6.774,68;;
VR;8382;ROUNDUP BIOFLOW LT.20;20,00;;
VR;8382;ROUNDUP BIOFLOW LT.20 -CLP-;20,00;;
VR;8401;FALTEX FLOW;20,00;;
VR;8429;GLYFOS SL;25.399,00;;
VR;8429;GLYFOS SL LT. 20;19.360,00;;
VR;8429;GLYFOS SL LT.20-CLP-;640,00;;
VR;8429;GLYFOS SL X LT.20;80,00;;
VR;8429;GLYFOS SL X LT.5;65,00;;
VR;8465;OLIOVIT;2,25;;
VR;8483;ETOSATE 500;12,00;;
VR;8498;FOLICUR WG;1.364,00;;
VR;8498;FOLICUR WG DA KG.0,500x24 (Xn;533,00;;
VR;8498;FOLICUR WG x 0,5 kg;444,50;;
VR;8498;FOLICUR WG REG.08498 KG.0,500-CLP-;1,00;;
VR;8499;EFESTO;136,00;;
VR;8528;FEINZIN 35 DF;17,50;;
VR;8540;PAMPA;3.023,00;;
VR;8542;FORUM 50 WP;3.053,70;;
VR;8542;FORUM 50 WP X KG.1,2;1.318,80;;
VR;8542;FORUM 50 WP DA KG. 1,2;303,60;;
VR;8542;FORUM 50 WP x 1,2 kg (+ POLYRAM DF);153,60;;
VR;8542;;54,00;;
VR;8542;FORUM 50WP KG.1-CLP-;12,00;;
VR;8542;FORUM 50WP  KG.1,2;10,80;;
VR;8546;DANITRON;188,00;;
VR;8546;DANITRON DA LT. 1x12 (Xn);7,00;;
VR;8547;LOGRAN GR.37-CLP-;11,07;;
VR;8547;LOGRAN;2,75;;
VR;8547;LOGRAN x 37 gr;0,40;;
VR;8547;LOGRAN GR.37;0,11;;
VR;8558;PIRETRO VERDE;21,41;;
VR;8565;ROUNDUP RTU;23,00;;
VR;8601;FOLPAN 80 WDG;26.603,00;;
VR;8601;FOLPAN 80 WDG DA KG. 5x4 (Xn);14.900,00;;
VR;8601;FOLPAN 80 WDG x 5 kg;9.020,00;;
